draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12
1243,-233.85,-201.4517,-197.0708,-206.5617,-182.2233,-198.9767,-186.835,-174.19,-208.9883,-206.8967,-173.2667,-178.74
1244,-234.0792,-201.6067,-197.0833,-206.38,-181.0433,-196.4567,-186.9033,-174.4367,-209.2717,-207.12,-173.495,-179.03
1245,-234.2542,-201.7133,-197.3125,-206.68,-181.36,-196.7933,-187.185,-174.71,-209.525,-207.2733,-173.6817,-179.325
1246,-234.4583,-201.89,-197.4458,-206.985,-181.65,-197.1283,-187.3667,-174.8733,-209.7283,-207.45,-173.8683,-179.5583
1247,-234.6042,-201.9883,-197.5542,-206.9417,-181.2033,-197.38,-187.5767,-175.22,-210.0533,-207.75,-174.2083,-179.9467
1248,-234.7958,-202.1217,-197.6083,-206.5667,-180.7167,-194.965,-187.6283,-175.3567,-210.2817,-207.7167,-174.34,-179.9683
1249,-234.9833,-202.295,-197.8208,-206.7317,-181.0133,-195.155,-187.685,-175.4233,-210.4967,-207.9233,-174.4933,-180.0383
1250,-235.1708,-202.4883,-198.0083,-206.6667,-180.56,-195.1367,-187.6067,-175.4633,-210.1033,-207.9033,-174.0017,-178.4533
1251,-235.3917,-202.6533,-198.2625,-206.98,-180.9167,-195.415,-187.8333,-175.7767,-210.3483,-208.1533,-174.275,-178.7617
1252,-235.6,-202.8517,-198.55,-207.3233,-181.33,-195.8033,-188.1583,-176.1867,-210.7267,-208.52,-174.6583,-179.1383
1253,-235.7792,-202.9733,-198.6208,-207.435,-181.65,-196.1083,-188.3933,-176.42,-210.985,-208.79,-174.9383,-179.45
1254,-235.9625,-203.1383,-198.8833,-207.7683,-182.0233,-196.4767,-188.6933,-176.7667,-211.3667,-209.17,-175.2167,-179.7783
1255,-236.1167,-203.2783,-199.0625,-207.92,-182.3333,-196.8,-188.94,-177.0233,-211.625,-209.3467,-175.4133,-179.855
1256,-236.3333,-203.4567,-199.2375,-207.9183,-182.6233,-197.15,-189.1783,-177.3133,-211.8467,-209.5133,-175.54,-179.8217
1257,-236.55,-203.6733,-199.5292,-208.225,-183.0067,-197.5217,-189.5083,-177.6967,-212.1883,-209.7933,-175.8267,-180.1567
1258,-236.7333,-203.8317,-199.675,-208.5433,-183.2933,-197.7567,-189.71,-177.9633,-212.49,-210.1133,-176.0883,-180.3017
1259,-236.8542,-203.9933,-199.8417,-208.7,-183.68,-198.135,-189.97,-178.25,-212.8267,-210.36,-176.365,-180.3733
1260,-237.0167,-204.1733,-200.1667,-209.0517,-184.0633,-198.5283,-190.2917,-178.5767,-213.1633,-210.6433,-176.6167,-180.67
1261,-237.1708,-204.295,-200.3042,-209.195,-184.2533,-198.74,-190.4717,-178.7267,-213.35,-210.7733,-176.7767,-180.9417
1262,-237.3417,-204.4117,-200.4292,-209.3133,-184.5233,-198.8883,-190.4933,-178.7933,-213.5417,-211.0033,-176.8583,-181.185
1263,-237.5708,-204.63,-200.6167,-209.6583,-184.9033,-199.2033,-190.725,-179.03,-213.7683,-211.1233,-177.0567,-181.3983
1264,-237.7125,-204.765,-200.7208,-209.6233,-185.2067,-199.525,-190.935,-179.22,-213.7233,-211.23,-177.1933,-181.585
1265,-237.9542,-204.96,-200.9458,-209.935,-185.4967,-199.7633,-191.0667,-179.4267,-213.9633,-211.15,-177.285,-181.5617
1266,-238.1958,-205.1617,-201.1917,-210.25,-185.8367,-200.1167,-191.3283,-179.7333,-214.2533,-211.47,-177.4067,-181.3233
1267,-238.3375,-205.3067,-201.3292,-210.4217,-186.2467,-200.4733,-191.6117,-180.09,-214.595,-211.8267,-177.6867,-181.6833
1268,-238.5417,-205.525,-201.5583,-210.5967,-186.5867,-200.725,-191.8183,-180.15,-214.51,-211.91,-177.835,-181.89
1269,-238.7333,-205.7067,-201.7917,-210.9383,-186.9867,-201.095,-192.0733,-180.4133,-214.8083,-212.19,-177.96,-182.1733
1270,-238.9,-205.8017,-201.8333,-210.885,-186.4733,-198.7317,-184.015,-179.0367,-208.46,-195.81,-175.805,-180.8283
1271,-239.0625,-205.9283,-201.9,-211.18,-186.71,-199.0283,-184.35,-179.35,-208.805,-196.19,-176.1517,-181.07
1272,-239.2542,-206.065,-202.0417,-211.2933,-186.98,-199.2417,-184.5433,-179.51,-209.03,-196.3833,-176.415,-181.32
1273,-239.4708,-206.2617,-202.2792,-211.64,-187.29,-199.605,-184.895,-179.91,-209.415,-196.7233,-176.74,-181.6683
1274,-239.6417,-206.4217,-202.525,-211.785,-187.6133,-199.9067,-185.005,-180.1467,-209.4533,-196.9667,-177.0217,-181.945
1275,-239.7958,-206.585,-202.7417,-211.925,-187.89,-200.0617,-185.0867,-180.3867,-209.74,-197.1633,-177.15,-181.9583
1276,-240.0417,-206.8083,-202.9042,-211.7733,-187.44,-197.7317,-185.2217,-180.5633,-209.905,-197.1633,-176.99,-180.4067
1277,-240.2125,-206.945,-203.0708,-211.72,-186.91,-197.8967,-185.2217,-179.0967,-209.8,-197.2967,-177.235,-180.655
1278,-240.4042,-207.1583,-203.3,-211.89,-187.2433,-198.1333,-185.495,-179.4567,-210.18,-197.66,-177.5917,-180.995
1279,-240.625,-207.3433,-203.5167,-211.8683,-187.4833,-198.46,-185.795,-179.73,-210.43,-197.8767,-177.8267,-181.1967
1280,-240.8,-207.4967,-203.675,-212.0267,-187.1,-198.7333,-185.9167,-179.9867,-210.74,-198.1533,-178.0683,-181.46
1281,-240.9542,-207.6683,-203.8958,-212.3583,-187.51,-199.1483,-186.2867,-180.4133,-211.1417,-198.55,-178.4583,-181.8217
1282,-241.125,-207.755,-203.9458,-212.315,-187.7567,-199.4217,-186.505,-180.6767,-211.3967,-198.7267,-178.6733,-182.0833
1283,-241.3125,-207.8983,-204.0667,-212.5767,-187.9633,-199.5833,-186.6183,-179.25,-211.2883,-197.97,-178.0017,-181.755
1284,-241.4917,-208.0867,-204.2125,-212.7033,-188.2133,-199.8767,-186.9067,-179.53,-211.6067,-198.1667,-177.8817,-181.6367
1285,-241.6792,-208.2383,-204.2583,-212.82,-188.49,-200.1067,-187.1133,-179.6267,-211.8283,-198.3433,-178.1117,-181.8183
1286,-241.85,-208.3183,-204.4042,-212.925,-188.8033,-200.405,-187.3617,-179.96,-212.1067,-198.6667,-178.3917,-182.1583
1287,-242.0833,-208.5183,-204.6208,-213.1083,-188.4067,-198.1183,-179.37,-178.6633,-212.115,-198.81,-178.58,-182.395
1288,-242.2625,-208.6483,-204.7292,-213.2317,-188.6333,-198.2217,-179.405,-177.3033,-212.1217,-199.0267,-178.78,-182.6183
1289,-242.4167,-208.7567,-204.7375,-213.485,-188.9,-198.515,-179.6517,-177.56,-212.35,-199.25,-178.8383,-182.8183
1290,-242.5917,-208.92,-204.8,-213.7833,-189.1833,-198.8233,-179.9133,-177.84,-212.5783,-199.46,-179.015,-183.0483
1291,-242.7708,-209.0567,-204.9208,-213.6133,-188.74,-196.515,-180.06,-178.09,-212.5283,-199.63,-179.2617,-183.3817
1292,-243.0333,-209.265,-205.0875,-213.64,-188.3067,-194.005,-179.9317,-176.5767,-212.4267,-199.6633,-179.4,-183.2183
1293,-243.275,-209.5117,-205.2833,-213.965,-188.62,-194.335,-180.225,-176.8467,-212.7333,-199.99,-179.66,-183.465
1294,-243.4792,-209.7,-205.4833,-214.29,-188.9567,-194.5733,-180.37,-177.1033,-212.9717,-200.1733,-179.93,-183.77
1295,-243.6708,-209.89,-205.75,-214.63,-189.28,-194.8867,-180.6033,-177.3733,-213.24,-200.41,-180.2167,-184.0283
1296,-243.9,-210.0133,-205.9042,-214.9183,-189.5633,-195.2083,-180.87,-177.64,-213.515,-200.5767,-180.3867,-184.2767
1297,-244.0833,-210.1383,-206.0458,-215.205,-189.88,-195.505,-181.015,-176.2767,-207.1883,-199.98,-180.2033,-184.1083
1298,-244.2333,-210.2783,-206.1,-215.1467,-189.9967,-195.6517,-180.9417,-176.4233,-207.445,-200.1633,-180.4333,-184.4067
1299,-244.4208,-210.505,-206.3833,-215.4683,-190.3467,-195.88,-181.24,-176.8,-207.8417,-200.5067,-180.7983,-184.7167
1300,-244.5625,-210.625,-206.6333,-215.755,-190.6667,-196.1183,-181.4933,-177.0833,-208.0667,-200.8133,-181.125,-185.055
1301,-244.7792,-210.7933,-206.7292,-215.9117,-190.9167,-196.4667,-181.78,-177.4433,-208.3767,-201.0533,-181.3883,-185.34
1302,-244.9958,-210.9367,-206.7917,-216.045,-190.4733,-196.73,-182.045,-177.7667,-208.7167,-201.36,-181.7283,-185.6733
1303,-245.1458,-210.9917,-206.8,-216.0233,-190.7667,-196.93,-182.2483,-177.97,-209.01,-201.52,-181.855,-185.895
1304,-245.3333,-211.165,-206.8917,-215.845,-191.0567,-197.0867,-182.3367,-178.17,-209.2617,-201.7967,-182.1167,-186.0533
1305,-245.4875,-211.2933,-207.1167,-216.1667,-191.3767,-197.3417,-182.64,-178.5033,-209.63,-202.1933,-182.4733,-186.4183
1306,-245.7,-211.52,-207.3083,-216.48,-191.6767,-197.595,-182.8783,-178.7667,-209.9067,-202.3533,-182.7333,-186.7417
1307,-245.9208,-211.7483,-207.675,-216.835,-192.1,-198.0283,-183.285,-179.1867,-210.33,-202.68,-182.9833,-187.0417
1308,-246.1333,-211.9417,-207.95,-217.1583,-192.4467,-198.3667,-183.63,-179.5467,-210.6867,-203.06,-183.3733,-187.415
1309,-246.3875,-212.1383,-208.2042,-217.4917,-192.7833,-198.6467,-183.885,-179.8167,-210.9233,-203.1133,-183.4783,-187.4783
1310,-246.6042,-212.2833,-208.2875,-217.4617,-192.94,-198.775,-184.04,-179.9533,-211.085,-203.23,-183.595,-187.5367
1311,-246.775,-212.5,-208.4083,-217.2967,-192.5267,-196.4033,-184.1567,-180.1733,-211.3233,-203.49,-183.875,-187.835
1312,-246.9458,-212.62,-208.3167,-217.4033,-192.8033,-196.68,-184.3017,-180.35,-211.5383,-203.6467,-184.1217,-188.0567
1313,-247.0875,-212.7567,-208.3333,-217.5167,-193.0867,-196.98,-184.3817,-180.5133,-211.765,-203.7733,-184.25,-188.0633
1314,-247.2792,-212.9067,-208.5167,-217.8233,-193.4,-197.2917,-184.6283,-180.7467,-211.7533,-203.91,-184.4417,-188.2083
1315,-247.4583,-213.0617,-208.725,-218.1233,-193.8033,-197.6767,-184.9367,-181.1433,-212.1383,-204.2733,-184.77,-188.55
1316,-247.6458,-213.185,-208.7042,-218.065,-193.9833,-197.9383,-185.195,-181.4233,-212.365,-204.43,-184.94,-188.5183
1317,-247.875,-213.4167,-209.0083,-218.2433,-194.34,-198.2083,-185.46,-181.7667,-212.7333,-204.7833,-185.2733,-188.9267
1318,-248.0125,-213.545,-209.1958,-218.3717,-194.6433,-198.4383,-185.6933,-182.1167,-213.0433,-204.9767,-185.5033,-189.1533
1319,-248.1667,-213.695,-209.3125,-218.5,-194.2033,-198.605,-185.89,-182.39,-213.3467,-205.32,-185.835,-189.4683
1320,-248.3917,-213.86,-209.5542,-218.8183,-194.5233,-198.9383,-186.11,-182.72,-213.5717,-205.4667,-185.885,-189.5067
1321,-248.5875,-214.0567,-209.8125,-219.1617,-194.92,-199.3283,-186.42,-183.0433,-213.8633,-205.77,-186.2,-189.87
1322,-248.8208,-214.2583,-210.0917,-219.3317,-195.3133,-199.7383,-186.7683,-183.4233,-214.2417,-206.0167,-186.4383,-190.1233
1323,-249.0542,-214.4,-210.225,-219.3117,-195.55,-200.0233,-186.96,-183.6233,-214.5217,-206.19,-186.6733,-190.3917
1324,-249.2292,-214.5517,-210.4375,-219.5967,-195.91,-200.37,-187.255,-183.9667,-214.8433,-206.5433,-187.045,-190.7817
1325,-249.3625,-214.64,-210.4208,-219.3583,-195.33,-200.4833,-187.2733,-184.09,-214.985,-206.5067,-187.1767,-191.0183
1326,-249.5542,-214.7767,-210.6167,-219.4833,-195.6733,-200.735,-187.4883,-184.3767,-215.045,-206.79,-187.4667,-191.335
1327,-249.7375,-214.9267,-210.8042,-219.7717,-195.9967,-200.9367,-187.7333,-184.6533,-215.375,-207.1233,-187.785,-191.4933
1328,-249.9667,-215.12,-211.1333,-220.1017,-196.35,-201.3017,-187.99,-184.8667,-215.645,-207.45,-188.0417,-191.8283
1329,-250.0917,-215.2433,-211.1917,-220.3667,-196.6333,-201.3767,-188.1817,-185.1,-215.915,-207.6967,-188.3483,-192.0433
1330,-250.2708,-215.3783,-211.2708,-220.3133,-196.8767,-201.5983,-188.2617,-185.3033,-216.0333,-207.6867,-188.4217,-192.2667
1331,-250.4792,-215.5583,-211.5333,-220.6167,-197.2267,-201.7767,-188.505,-185.5333,-216.29,-207.9233,-188.6767,-192.3467
1332,-250.725,-215.765,-211.8875,-220.99,-197.6467,-202.1383,-188.825,-185.8667,-216.5967,-208.24,-188.9983,-192.625
1333,-250.8583,-215.8767,-212.0125,-221.0967,-197.87,-202.3683,-189.0483,-186.0967,-216.8783,-208.38,-188.815,-192.4217
1334,-251.0375,-216.0567,-212.175,-221.4083,-198.23,-202.73,-189.3267,-186.3367,-217.1633,-208.4967,-189.0767,-192.6483
1335,-251.25,-216.2667,-212.4458,-221.5833,-198.56,-203.1083,-189.6483,-186.6667,-217.5383,-208.86,-189.3683,-192.955
1336,-251.4542,-216.43,-212.5833,-221.57,-198.1467,-203.295,-189.7367,-186.9333,-217.5,-208.9667,-189.6333,-193.285
1337,-251.6042,-216.5767,-212.6375,-221.8517,-198.4633,-203.6183,-190.0517,-187.2633,-217.8483,-209.2633,-189.89,-193.3983
1338,-251.8125,-216.7467,-212.875,-222.185,-198.8233,-203.9933,-190.3383,-187.65,-218.2167,-209.64,-190.2167,-193.7817
1339,-252.0375,-216.9017,-213.0292,-222.485,-199.15,-204.245,-190.5733,-187.96,-218.425,-209.9133,-190.5567,-194.125
1340,-252.2458,-217.0583,-213.2083,-222.8033,-199.5433,-204.59,-190.8683,-188.3067,-218.8033,-210.2733,-190.91,-194.4583
1341,-252.4542,-217.225,-213.45,-223.1283,-199.8733,-204.8667,-191.1817,-188.68,-219.1433,-210.57,-191.2033,-194.8
1342,-252.6292,-217.3833,-213.6542,-223.4317,-200.15,-205.2167,-191.4517,-188.8967,-219.0983,-210.56,-191.2617,-194.9417
1343,-252.8333,-217.5933,-213.8958,-223.6217,-199.7367,-205.4417,-191.6117,-189.1167,-219.08,-210.73,-191.3567,-194.9867
1344,-252.9458,-217.7033,-213.9292,-223.7283,-199.9967,-205.61,-191.555,-189.27,-219.2867,-210.9133,-191.6183,-195.315
1345,-253.1333,-217.8617,-214.0292,-223.8733,-199.5133,-205.6633,-191.63,-189.4367,-219.2433,-211.0133,-191.445,-193.9933
1346,-253.3208,-217.9983,-214.0042,-223.83,-199.5967,-205.7017,-191.6567,-188.0133,-219.145,-210.34,-191.2067,-194.025
1347,-253.525,-218.1883,-214.1583,-224.015,-199.91,-206.0,-191.94,-188.34,-219.4633,-210.5867,-191.4333,-194.31
1348,-253.6583,-218.265,-214.2625,-224.115,-200.21,-206.3517,-192.1967,-188.6767,-219.8367,-210.9467,-191.7833,-194.66
1349,-253.8667,-218.3733,-214.4667,-224.42,-200.4867,-206.6667,-192.3917,-188.93,-219.9967,-211.0333,-191.555,-194.705
1350,-254.0875,-218.5517,-214.7208,-224.7517,-200.8367,-206.9667,-192.635,-189.25,-220.3717,-211.32,-191.8533,-194.8867
1351,-254.2333,-218.705,-214.8875,-225.0167,-200.98,-207.0367,-192.6867,-189.3567,-220.245,-211.3467,-191.9883,-195.0783
1352,-254.4625,-218.8867,-214.9625,-224.99,-201.2567,-207.3017,-192.8617,-189.55,-220.5133,-211.61,-192.2067,-195.34
1353,-254.6417,-219.0383,-215.1083,-225.1183,-201.5133,-207.6167,-193.1767,-189.86,-220.8267,-211.9633,-192.5617,-195.695
1354,-254.7958,-219.1833,-215.1792,-225.0783,-201.75,-207.9117,-193.47,-190.17,-221.1767,-212.3333,-192.9583,-196.0967
1355,-254.9875,-219.3117,-215.1792,-224.8983,-202.0667,-208.2883,-193.7633,-190.5467,-221.56,-212.74,-193.3767,-196.5433
1356,-255.1958,-219.465,-215.3167,-225.2083,-202.3567,-208.6383,-194.06,-190.9133,-221.9067,-213.09,-193.745,-196.89
1357,-255.35,-219.63,-215.3708,-224.9917,-202.5467,-208.785,-194.2333,-191.16,-222.1133,-213.28,-193.925,-196.8683
1358,-255.5542,-219.7633,-215.3542,-225.2933,-202.9133,-209.1417,-194.5817,-191.5533,-222.45,-213.6133,-194.2567,-197.145
1359,-255.7333,-219.8783,-215.5125,-225.4467,-202.45,-206.7117,-194.6567,-191.6467,-222.6283,-213.7533,-194.2817,-197.1417
1360,-255.9208,-220.0033,-215.6208,-225.4183,-202.6833,-206.885,-194.8583,-191.93,-222.9033,-214.0367,-194.555,-197.415
1361,-256.1083,-220.2283,-215.9167,-225.77,-203.05,-207.2717,-195.2117,-192.3233,-223.2733,-214.3267,-194.8983,-197.7367
1362,-256.2708,-220.3983,-216.025,-225.8583,-203.26,-207.4867,-195.395,-192.49,-223.4383,-214.2933,-194.9183,-197.87
1363,-256.4625,-220.56,-216.1042,-225.855,-203.5033,-207.69,-195.675,-192.7933,-223.715,-214.6233,-195.28,-198.28
1364,-256.6958,-220.7,-216.1708,-226.13,-203.7567,-207.8583,-195.8517,-192.9333,-223.845,-214.6967,-195.5033,-198.5817
1365,-256.85,-220.9033,-216.4083,-226.3217,-204.15,-208.2117,-196.1867,-193.28,-224.1717,-214.9633,-195.85,-198.9367
1366,-256.9917,-221.05,-216.4583,-226.59,-204.38,-208.535,-196.4283,-193.5867,-224.4867,-215.28,-196.1933,-199.335
1367,-257.1708,-221.205,-216.5667,-226.7467,-204.6933,-208.8433,-196.63,-193.91,-224.7667,-215.4833,-196.355,-199.325
1368,-257.3458,-221.3783,-216.7833,-227.0883,-205.0867,-209.0733,-196.81,-194.1833,-225.0117,-215.6767,-196.4517,-199.5917
1369,-257.6,-221.5433,-216.7167,-227.2067,-205.3367,-209.3117,-196.8583,-194.42,-225.2683,-215.7067,-196.52,-199.8383
1370,-257.7375,-221.7033,-216.9542,-227.36,-205.5333,-209.4217,-196.8133,-193.0133,-218.9167,-199.19,-194.245,-198.4367
1371,-257.9083,-221.8183,-216.9125,-227.48,-205.7967,-209.6383,-197.0483,-193.3367,-219.2583,-199.55,-194.5867,-198.795
1372,-258.1,-222.0017,-217.0458,-227.6217,-206.1033,-209.9083,-197.32,-193.56,-219.535,-199.74,-194.8217,-199.0033
1373,-258.3,-222.2017,-217.3167,-227.9717,-206.5267,-210.315,-197.64,-193.92,-219.8683,-199.8433,-194.9467,-199.145
1374,-258.5208,-222.3917,-217.4917,-228.2717,-206.7867,-210.5767,-197.7967,-194.1933,-220.1967,-200.1567,-195.2217,-199.45
1375,-258.6875,-222.5733,-217.6917,-228.585,-207.1067,-210.785,-197.895,-194.43,-220.4983,-200.3967,-195.5217,-199.7117
1376,-258.8375,-222.7433,-217.7792,-228.575,-207.3467,-210.9733,-198.09,-194.6233,-220.7967,-200.69,-195.7967,-199.785
1377,-258.9833,-222.8883,-218.05,-228.8633,-207.6867,-211.255,-198.25,-194.88,-221.0867,-200.8867,-195.62,-198.4267
1378,-259.1667,-223.0467,-218.0708,-229.025,-207.9167,-211.4567,-198.4917,-195.1233,-221.325,-201.09,-195.8617,-198.69
1379,-259.3708,-223.1833,-218.2917,-229.335,-208.2633,-211.7483,-198.8183,-195.4433,-221.6667,-201.4533,-196.2483,-199.06
1380,-259.4875,-223.3167,-218.4083,-229.6233,-208.6533,-212.0983,-199.0733,-195.6267,-221.655,-200.9433,-196.1333,-197.685
1381,-259.6833,-223.5183,-218.5708,-229.445,-208.1767,-209.6633,-198.995,-195.7967,-221.9533,-201.23,-196.4933,-198.0767
1382,-259.8958,-223.715,-218.7625,-229.4633,-208.48,-210.015,-199.31,-196.09,-222.305,-201.5533,-196.805,-198.2467
1383,-260.1,-223.9017,-218.7833,-229.5783,-208.7967,-210.2617,-199.5133,-196.4033,-222.6283,-201.7467,-197.08,-198.58
1384,-260.325,-224.0433,-219.0083,-229.9117,-209.1367,-210.6033,-199.7467,-196.6667,-222.9483,-201.9133,-196.915,-197.2467
1385,-260.5375,-224.2,-219.0875,-230.0283,-209.4233,-210.8133,-199.965,-196.8833,-223.2383,-202.03,-197.1817,-197.5217
1386,-260.6833,-224.36,-219.2583,-229.9717,-208.85,-210.9017,-200.0883,-197.0433,-223.47,-202.18,-197.33,-197.75
1387,-260.8833,-224.525,-219.4917,-230.2867,-209.13,-211.09,-200.2867,-197.2733,-223.7467,-202.39,-197.52,-198.025
1388,-261.0792,-224.7083,-219.5708,-230.4117,-209.24,-211.2117,-200.4133,-197.4967,-223.985,-202.5367,-197.765,-198.3133
1389,-261.2625,-224.8067,-219.6875,-230.665,-209.5033,-211.4483,-200.4583,-197.5933,-224.2,-202.72,-198.025,-198.58
1390,-261.5208,-225.0017,-219.8708,-230.95,-209.79,-211.6567,-200.625,-197.8767,-224.4583,-202.9933,-198.2983,-198.795
1391,-261.7208,-225.19,-219.9458,-231.075,-210.0333,-211.8967,-200.8033,-198.0467,-224.6833,-203.26,-198.5767,-199.11
1392,-261.8958,-225.3333,-219.9875,-231.2117,-210.31,-212.19,-201.0567,-198.3367,-224.9283,-203.44,-198.7617,-199.415
1393,-262.0875,-225.5133,-220.225,-231.3867,-210.65,-212.5417,-201.3533,-198.63,-224.8917,-203.5733,-199.0267,-199.4967
1394,-262.2458,-225.625,-220.1542,-231.36,-210.1467,-212.545,-201.3833,-198.83,-224.8367,-203.0533,-196.8467,-195.6133
1395,-262.4083,-225.845,-220.4125,-231.7117,-210.59,-212.9483,-201.7217,-199.2267,-225.24,-203.4833,-197.25,-195.9883
1396,-262.5958,-226.0133,-220.6125,-232.02,-210.88,-213.11,-201.9817,-199.5767,-225.6067,-203.8333,-197.6167,-196.3433
1397,-262.8,-226.1633,-220.6958,-231.8333,-209.69,-213.2167,-202.165,-199.86,-225.9333,-204.1533,-197.9233,-196.6367
1398,-263.0083,-226.34,-220.9625,-232.0367,-210.07,-213.4983,-202.4733,-200.19,-226.2317,-204.2167,-197.7117,-195.2317
1399,-263.1292,-226.4767,-221.0917,-232.1533,-209.6233,-213.6383,-202.6083,-200.45,-226.5,-204.5033,-197.9867,-195.2983
1400,-263.325,-226.66,-221.2958,-232.305,-209.8533,-213.895,-202.8317,-200.5933,-226.6717,-204.5133,-198.1333,-195.4633
1401,-263.5542,-226.8383,-221.5542,-232.6483,-210.24,-214.255,-203.1717,-200.9667,-227.0367,-204.72,-198.175,-195.2433
1402,-263.7333,-226.98,-221.7792,-232.765,-210.5133,-214.465,-203.3917,-201.2667,-227.3167,-204.8733,-198.4217,-195.5333
1403,-263.9,-227.1417,-221.95,-233.0533,-210.7267,-214.755,-203.67,-201.5133,-227.5917,-205.15,-198.7633,-195.8733
1404,-264.0958,-227.2617,-222.0667,-233.215,-211.08,-215.1083,-204.0067,-201.8833,-227.9633,-205.4767,-199.0867,-196.16
1405,-264.275,-227.4333,-222.1167,-233.0367,-211.3067,-215.2833,-204.18,-201.9567,-228.175,-205.6533,-199.2367,-196.36
1406,-264.45,-227.5383,-222.1125,-233.1533,-211.6567,-215.6633,-204.515,-202.2733,-228.5217,-206.0133,-199.51,-196.695
1407,-264.6333,-227.6883,-222.1625,-232.8133,-211.9533,-216.005,-204.8483,-202.5967,-228.825,-206.3067,-199.7217,-197.0133
1408,-264.7667,-227.8433,-222.3708,-232.93,-212.26,-216.325,-205.0267,-202.89,-229.0633,-206.3967,-199.5383,-195.655
1409,-264.9625,-228.035,-222.6917,-233.32,-212.6533,-216.6133,-205.275,-203.2133,-229.4267,-206.7667,-199.875,-195.915
1410,-265.1417,-228.2483,-222.8792,-233.645,-212.9067,-216.8717,-205.4933,-203.3133,-229.2767,-206.82,-200.045,-196.1333
1411,-265.325,-228.44,-223.175,-233.9467,-213.2667,-217.2117,-205.7467,-203.55,-229.5483,-207.0833,-200.3333,-196.455
1412,-265.5125,-228.57,-223.2667,-234.0817,-213.56,-217.4767,-205.9717,-203.7233,-229.8083,-207.4133,-200.665,-196.8183
1413,-265.7208,-228.7283,-223.425,-234.2283,-213.8567,-217.7967,-206.1733,-204.0033,-230.1417,-207.7533,-201.0433,-197.2267
1414,-265.8917,-228.9167,-223.55,-234.3633,-213.3533,-218.0617,-206.395,-204.2367,-230.3817,-208.02,-201.3883,-197.535
1415,-266.0542,-229.07,-223.625,-234.5067,-213.5733,-218.2333,-206.6,-204.32,-230.5917,-208.1467,-201.5917,-197.705
1416,-266.2583,-229.2483,-223.8542,-234.84,-213.93,-218.5233,-206.8917,-204.63,-230.9383,-208.4867,-201.9317,-198.0217
1417,-266.4167,-229.365,-223.8458,-234.7833,-214.17,-218.76,-207.06,-204.9033,-231.22,-208.7167,-202.1517,-198.3467
1418,-266.6125,-229.57,-223.95,-234.7883,-213.7533,-218.8783,-207.1833,-205.04,-231.46,-208.9033,-202.405,-198.42
1419,-266.8167,-229.7367,-224.2,-235.1267,-214.1767,-219.2883,-207.53,-205.4067,-231.8167,-209.1367,-202.6867,-198.7217
1420,-267.025,-229.9283,-224.3708,-235.285,-214.5167,-219.5917,-207.7,-204.0867,-231.845,-209.38,-202.955,-199.0333
1421,-267.2292,-230.1167,-224.4958,-235.44,-214.8833,-219.9533,-207.9867,-204.4767,-232.2367,-209.7833,-203.3433,-199.4033
1422,-267.4458,-230.3183,-224.7333,-235.4533,-215.2133,-220.2917,-208.245,-204.81,-232.5633,-210.0767,-203.6333,-199.6533
1423,-267.5625,-230.4267,-224.8167,-235.5933,-215.51,-220.4417,-208.4717,-205.0767,-232.8667,-210.26,-203.855,-199.9533
1424,-267.7833,-230.6133,-225.0667,-235.9183,-215.85,-220.7033,-208.79,-205.4733,-233.2433,-210.6467,-204.22,-200.3117
