draw,portfolio_plain_draw_column_2,portfolio_bonus_draw_column_2,portfolio_para1_draw_column_2,portfolio_para1_bonus_draw_column_2,portfolio_plain_draw_column_5,portfolio_bonus_draw_column_5,portfolio_para1_draw_column_5,portfolio_para1_bonus_draw_column_5,portfolio_plain_draw_column_7,portfolio_bonus_draw_column_7,portfolio_para1_draw_column_7,portfolio_para1_bonus_draw_column_7
1778,-972.5633,-1260.4217,-1187.25,-1475.1083,-943.44,-1209.3533,-1198.84,-1464.7533,-945.2467,-1174.7917,-1216.2467,-1445.7917
1779,-972.855,-1260.8967,-1187.6917,-1475.7333,-943.1733,-1209.3783,-1198.8733,-1465.0783,-945.63,-1175.4867,-1217.13,-1446.9867
1780,-973.4767,-1261.81,-1188.4733,-1476.8067,-944.04,-1210.4383,-1200.04,-1466.4383,-946.3717,-1176.325,-1218.3717,-1448.325
1781,-973.7967,-1262.4467,-1188.8967,-1477.5467,-944.55,-1211.3017,-1200.85,-1467.6017,-946.8033,-1176.9267,-1219.3033,-1449.4267
1782,-974.4383,-1263.03,-1189.6517,-1478.2433,-945.46,-1212.5583,-1202.26,-1469.3583,-947.6467,-1178.0517,-1220.6467,-1451.0517
1783,-974.945,-1263.3283,-1190.295,-1478.6783,-946.0933,-1213.2433,-1202.9933,-1470.1433,-948.2467,-1178.8467,-1221.7467,-1452.3467
1784,-975.35,-1263.95,-1190.84,-1479.44,-946.6433,-1214.1333,-1203.7433,-1471.2333,-948.7467,-1179.6983,-1222.7467,-1453.6983
1785,-976.06,-1264.9017,-1191.6967,-1480.5383,-947.4867,-1215.125,-1204.7867,-1472.425,-949.3567,-1180.3683,-1222.3567,-1453.3683
1786,-976.4033,-1265.32,-1192.17,-1481.0867,-947.25,-1215.14,-1204.85,-1472.74,-949.7917,-1180.96,-1223.2917,-1454.46
1787,-977.0983,-1266.365,-1192.9883,-1482.255,-948.0467,-1216.2733,-1205.7467,-1473.9733,-950.4017,-1181.8617,-1222.9017,-1454.3617
1788,-977.5483,-1266.4567,-1193.595,-1482.5033,-948.6767,-1217.0567,-1206.6767,-1475.0567,-950.9083,-1182.585,-1223.9083,-1455.585
1789,-977.8533,-1267.1617,-1194.05,-1483.3583,-948.35,-1216.96,-1206.45,-1475.06,-951.1383,-1183.11,-1223.1383,-1455.11
1790,-978.33,-1267.7383,-1194.69,-1484.0983,-949.0233,-1217.9083,-1207.4233,-1476.3083,-951.7233,-1183.9933,-1224.2233,-1456.4933
1791,-978.9817,-1268.74,-1195.4617,-1485.22,-949.83,-1219.0467,-1208.53,-1477.7467,-952.5,-1185.105,-1225.5,-1458.105
1792,-979.69,-1269.7733,-1196.19,-1486.2733,-950.5067,-1219.9067,-1208.8067,-1478.2067,-953.1617,-1185.82,-1226.6617,-1459.32
1793,-980.2817,-1270.365,-1196.9017,-1486.985,-951.2733,-1220.7133,-1209.7733,-1479.2133,-953.9,-1186.6667,-1227.9,-1460.6667
1794,-981.0317,-1271.0233,-1197.7717,-1487.7633,-952.1767,-1221.7133,-1210.9767,-1480.5133,-954.7967,-1187.8333,-1229.2967,-1462.3333
1795,-981.7167,-1271.6667,-1198.5567,-1488.5067,-952.9667,-1222.5467,-1211.6667,-1481.2467,-955.585,-1188.6983,-1230.585,-1463.6983
1796,-982.6583,-1272.825,-1199.615,-1489.7817,-954.0933,-1223.9767,-1213.0933,-1482.9767,-956.58,-1189.9317,-1232.08,-1465.4317
1797,-983.335,-1273.7683,-1200.395,-1490.8283,-954.97,-1225.0133,-1214.27,-1484.3133,-957.3767,-1190.9517,-1233.3767,-1466.9517
1798,-983.835,-1274.6183,-1201.0283,-1491.8117,-955.5867,-1225.7567,-1214.9867,-1485.1567,-957.8667,-1191.6667,-1234.3667,-1468.1667
1799,-984.62,-1275.7533,-1201.8933,-1493.0267,-956.5133,-1226.995,-1216.2133,-1486.695,-958.6767,-1192.785,-1235.6767,-1469.785
1800,-985.2667,-1276.35,-1202.6667,-1493.75,-956.5467,-1227.3117,-1216.5467,-1487.3117,-959.345,-1193.6683,-1236.845,-1471.1683
1801,-985.6317,-1276.8733,-1203.145,-1494.3867,-957.1067,-1228.1267,-1217.6067,-1488.6267,-959.8183,-1194.4067,-1237.8183,-1472.4067
1802,-986.1367,-1277.645,-1203.7233,-1495.2317,-956.2467,-1227.4767,-1216.8467,-1488.0767,-960.2283,-1195.105,-1237.2283,-1472.105
1803,-986.6867,-1278.4617,-1204.35,-1496.125,-956.9,-1228.4183,-1217.6,-1489.1183,-960.905,-1196.0767,-1238.405,-1473.5767
1804,-987.4983,-1279.565,-1205.255,-1497.3217,-957.0733,-1228.8833,-1217.6733,-1489.4833,-961.7083,-1197.1167,-1238.2083,-1473.6167
1805,-988.175,-1280.4,-1206.045,-1498.27,-957.0633,-1228.9817,-1217.5633,-1489.4817,-962.2267,-1197.7183,-1237.7267,-1473.2183
1806,-988.5567,-1281.0567,-1206.51,-1499.01,-957.6633,-1229.8417,-1218.5633,-1490.7417,-962.7367,-1198.5117,-1238.7367,-1474.5117
1807,-989.1067,-1281.7983,-1207.16,-1499.8517,-958.3533,-1230.705,-1219.3533,-1491.705,-963.32,-1199.07,-1239.82,-1475.57
1808,-989.9217,-1282.78,-1208.085,-1500.9433,-959.3267,-1232.0017,-1220.5267,-1493.2017,-964.235,-1200.2217,-1241.235,-1477.2217
1809,-990.5917,-1283.55,-1208.865,-1501.8233,-960.1933,-1233.0667,-1221.6933,-1494.5667,-965.0533,-1201.3067,-1242.5533,-1478.8067
1810,-990.925,-1284.15,-1209.3617,-1502.5867,-960.7233,-1233.705,-1222.6233,-1495.605,-965.5133,-1201.975,-1243.5133,-1479.975
1811,-991.3083,-1284.8,-1209.8583,-1503.35,-961.1933,-1234.1667,-1223.0933,-1496.0667,-965.8933,-1202.4183,-1244.3933,-1480.9183
1812,-991.8033,-1285.4533,-1210.4733,-1504.1233,-961.7533,-1235.0383,-1223.5533,-1496.8383,-966.475,-1203.2867,-1245.475,-1482.2867
1813,-992.4467,-1286.3133,-1211.1733,-1505.04,-962.47,-1235.8233,-1224.17,-1497.5233,-967.1267,-1203.7467,-1245.1267,-1481.7467
1814,-992.9083,-1286.9917,-1211.735,-1505.8183,-963.0567,-1236.74,-1224.9567,-1498.64,-967.69,-1204.5183,-1246.19,-1483.0183
1815,-993.4967,-1287.6383,-1212.38,-1506.5217,-963.6333,-1237.14,-1225.2333,-1498.74,-968.1367,-1204.5917,-1245.6367,-1482.0917
1816,-994.05,-1288.4083,-1213.0267,-1507.385,-964.2867,-1238.03,-1225.9867,-1499.73,-968.7567,-1205.4133,-1246.7567,-1483.4133
1817,-994.4717,-1289.0967,-1213.5683,-1508.1933,-964.76,-1238.5633,-1226.36,-1500.1633,-969.1883,-1205.7733,-1247.6883,-1484.2733
1818,-994.94,-1289.64,-1214.1433,-1508.8433,-964.6333,-1238.7333,-1226.2333,-1500.3333,-961.325,-1198.2633,-1238.825,-1475.7633
1819,-995.1467,-1290.1133,-1214.4633,-1509.43,-964.99,-1239.365,-1226.69,-1501.065,-961.6167,-1198.895,-1239.6167,-1476.895
1820,-995.68,-1290.9133,-1215.1033,-1510.3367,-965.63,-1240.305,-1227.43,-1502.105,-962.2983,-1199.9183,-1240.7983,-1478.4183
1821,-996.225,-1291.9083,-1215.7983,-1511.4817,-965.5733,-1240.6117,-1227.4733,-1502.5117,-962.7767,-1200.6417,-1240.2767,-1478.1417
1822,-996.89,-1292.9483,-1216.6533,-1512.7117,-966.3033,-1241.6933,-1228.3033,-1503.6933,-963.4517,-1201.605,-1241.4517,-1479.605
1823,-997.11,-1293.51,-1216.9833,-1513.3833,-966.7033,-1242.4833,-1229.0033,-1504.7833,-963.795,-1202.3,-1242.295,-1480.8
1824,-997.52,-1293.92,-1217.4767,-1513.8767,-966.56,-1241.0583,-1229.06,-1503.5583,-964.2733,-1202.8317,-1243.2733,-1481.8317
1825,-998.35,-1295.0417,-1218.4133,-1515.105,-967.5067,-1242.345,-1230.2067,-1505.045,-965.1483,-1203.8367,-1244.6483,-1483.3367
1826,-999.0533,-1295.9533,-1219.28,-1516.18,-968.32,-1243.4367,-1231.12,-1506.2367,-965.9417,-1204.8683,-1245.9417,-1484.8683
1827,-999.6133,-1296.705,-1219.95,-1517.0417,-968.9967,-1244.4817,-1231.9967,-1507.4817,-966.5117,-1205.5983,-1247.0117,-1486.0983
1828,-1000.42,-1297.745,-1220.9033,-1518.2283,-969.9467,-1245.6667,-1233.2467,-1508.9667,-967.3567,-1206.725,-1248.3567,-1487.725
1829,-1001.1183,-1298.685,-1221.705,-1519.2717,-970.7667,-1246.835,-1234.0667,-1510.135,-968.2367,-1207.94,-1249.7367,-1489.44
1830,-1001.355,-1299.105,-1222.0317,-1519.7817,-971.11,-1247.3667,-1234.51,-1510.7667,-968.58,-1208.595,-1250.58,-1490.595
1831,-1001.7333,-1299.6333,-1222.51,-1520.41,-971.6233,-1248.0933,-1235.2233,-1511.6933,-969.0767,-1209.3567,-1251.5767,-1491.8567
1832,-1002.0567,-1300.14,-1222.9267,-1521.01,-972.1833,-1248.9533,-1236.2833,-1513.0533,-969.5233,-1210.08,-1252.5233,-1493.08
1833,-1002.575,-1300.925,-1223.5883,-1521.9383,-972.88,-1250.0,-1237.28,-1514.4,-970.135,-1211.0317,-1253.635,-1494.5317
1834,-1003.19,-1301.5483,-1224.2967,-1522.655,-972.8733,-1248.6483,-1237.4733,-1513.2483,-970.6233,-1211.4783,-1253.1233,-1493.9783
1835,-1003.5267,-1301.9933,-1224.74,-1523.2067,-973.39,-1249.34,-1238.19,-1514.14,-971.06,-1212.2017,-1254.06,-1495.2017
1836,-1004.3117,-1302.2867,-1225.6817,-1523.6567,-974.3167,-1250.15,-1239.3167,-1515.15,-971.9483,-1213.1933,-1255.4483,-1496.6933
1837,-1005.1067,-1303.29,-1226.58,-1524.7633,-974.4367,-1250.3933,-1239.2367,-1515.1933,-972.725,-1214.1467,-1255.225,-1496.6467
1838,-1005.93,-1304.2467,-1227.5633,-1525.88,-975.4633,-1251.6417,-1240.5633,-1516.7417,-973.5233,-1215.175,-1255.0233,-1496.675
1839,-1006.4433,-1304.735,-1228.18,-1526.4717,-975.4233,-1251.835,-1240.8233,-1517.235,-974.0633,-1216.0017,-1256.0633,-1498.0017
1840,-1007.2583,-1305.7167,-1229.1283,-1527.5867,-975.6467,-1252.3717,-1241.2467,-1517.9717,-974.8017,-1217.0283,-1255.8017,-1498.0283
1841,-1007.6633,-1306.23,-1229.6667,-1528.2333,-976.0667,-1252.65,-1241.3667,-1517.95,-975.2367,-1217.3733,-1256.7367,-1498.8733
1842,-1008.17,-1306.895,-1230.2867,-1529.0117,-976.7067,-1253.56,-1242.1067,-1518.96,-975.8733,-1218.3467,-1257.8733,-1500.3467
1843,-1008.7467,-1307.255,-1231.0367,-1529.545,-977.4133,-1254.3317,-1242.9133,-1519.8317,-976.525,-1219.0283,-1259.025,-1501.5283
1844,-1009.4783,-1308.0867,-1231.8517,-1530.46,-978.2367,-1255.3367,-1243.8367,-1520.9367,-977.3233,-1220.02,-1260.3233,-1503.02
1845,-1009.8783,-1308.5867,-1232.3517,-1531.06,-978.8333,-1256.0467,-1244.7333,-1521.9467,-977.89,-1220.81,-1261.39,-1504.31
1846,-1010.4933,-1309.26,-1233.0733,-1531.84,-979.6567,-1257.16,-1245.9567,-1523.46,-978.645,-1221.7817,-1262.645,-1505.7817
1847,-1011.0117,-1310.1283,-1233.6717,-1532.7883,-980.2833,-1258.14,-1246.6833,-1524.54,-979.2483,-1222.645,-1263.7483,-1507.145
1848,-1011.8017,-1311.185,-1234.585,-1533.9683,-981.15,-1259.285,-1247.65,-1525.785,-980.1417,-1223.8383,-1265.1417,-1508.8383
1849,-1012.5283,-1311.9617,-1235.415,-1534.8483,-982.02,-1260.4583,-1248.62,-1527.0583,-980.925,-1224.8367,-1266.425,-1510.3367
1850,-1012.875,-1312.525,-1235.905,-1535.555,-981.7733,-1260.5367,-1248.5733,-1527.3367,-981.365,-1225.5833,-1267.365,-1511.5833
1851,-1013.5133,-1313.1883,-1236.66,-1536.335,-981.8733,-1259.42,-1248.8733,-1526.42,-982.0917,-1226.4567,-1268.5917,-1512.9567
1852,-1014.2983,-1314.0567,-1237.535,-1537.2933,-982.81,-1260.6267,-1249.91,-1527.7267,-983.0183,-1227.6467,-1270.0183,-1514.6467
1853,-1014.9183,-1314.6433,-1238.255,-1537.98,-983.49,-1261.3533,-1250.49,-1528.3533,-983.6733,-1228.4467,-1271.1733,-1515.9467
1854,-1015.505,-1315.4717,-1238.9583,-1538.925,-983.3533,-1261.5717,-1250.0533,-1528.2717,-984.1833,-1228.7867,-1270.6833,-1515.2867
1855,-1016.1617,-1316.3117,-1239.7483,-1539.8983,-984.16,-1262.6867,-1251.06,-1529.5867,-984.9483,-1229.8667,-1271.9483,-1516.8667
1856,-1016.885,-1317.1183,-1240.625,-1540.8583,-985.0167,-1263.6333,-1252.1167,-1530.7333,-985.6067,-1230.2417,-1271.6067,-1516.2417
1857,-1017.3133,-1317.9467,-1241.1133,-1541.7467,-985.5533,-1264.555,-1252.7533,-1531.755,-986.0733,-1231.0317,-1272.5733,-1517.5317
1858,-1017.6083,-1318.425,-1241.5017,-1542.3183,-985.9733,-1265.3283,-1253.3733,-1532.7283,-986.4567,-1231.7883,-1273.4567,-1518.7883
1859,-1018.2383,-1319.2383,-1242.2783,-1543.2783,-986.76,-1266.2917,-1254.26,-1533.7917,-987.1633,-1232.6217,-1274.6633,-1520.1217
1860,-1018.6467,-1319.7217,-1242.7933,-1543.8683,-987.3533,-1267.235,-1255.0533,-1534.935,-987.735,-1233.53,-1275.735,-1521.53
1861,-1019.27,-1320.5283,-1243.5767,-1544.835,-988.0333,-1268.1167,-1255.5333,-1535.6167,-988.2867,-1233.7517,-1275.2867,-1520.7517
1862,-1019.9717,-1321.4967,-1244.4217,-1545.9467,-988.9333,-1269.3583,-1256.7333,-1537.1583,-989.1283,-1234.825,-1276.6283,-1522.325
1863,-1020.86,-1322.6767,-1245.4833,-1547.3,-989.8933,-1270.4383,-1257.7933,-1538.3383,-990.085,-1236.05,-1278.085,-1524.05
1864,-1021.2583,-1323.125,-1245.985,-1547.8517,-989.5933,-1270.4433,-1257.3933,-1538.2433,-990.1417,-1236.225,-1275.6417,-1521.725
1865,-1022.0017,-1324.16,-1246.9183,-1549.0767,-990.4367,-1271.555,-1258.4367,-1539.555,-991.0033,-1237.4083,-1277.0033,-1523.4083
1866,-1022.425,-1324.775,-1247.4517,-1549.8017,-990.23,-1271.555,-1258.23,-1539.555,-991.3067,-1237.3117,-1276.3067,-1522.3117
1867,-1022.985,-1325.1767,-1248.1483,-1550.34,-990.23,-1271.5917,-1258.53,-1539.8917,-991.9833,-1238.21,-1277.4833,-1523.71
1868,-1023.695,-1326.1533,-1248.9683,-1551.4267,-990.3333,-1272.0333,-1258.8333,-1540.5333,-992.605,-1238.6267,-1277.105,-1523.1267
1869,-1024.4,-1327.1,-1249.77,-1552.47,-991.2,-1273.125,-1259.8,-1541.725,-993.44,-1239.685,-1278.44,-1524.685
1870,-1024.9333,-1327.7167,-1250.4067,-1553.19,-991.9167,-1274.0167,-1260.8167,-1542.9167,-994.0917,-1240.4167,-1279.5917,-1525.9167
1871,-1025.2783,-1328.3533,-1250.855,-1553.93,-991.7167,-1272.6217,-1260.8167,-1541.7217,-994.5133,-1241.005,-1280.5133,-1527.005
1872,-1025.8933,-1329.135,-1251.5567,-1554.7983,-991.69,-1272.7233,-1260.79,-1541.8233,-995.1817,-1241.9633,-1281.6817,-1528.4633
1873,-1026.5017,-1329.8183,-1252.315,-1555.6317,-991.75,-1273.0117,-1261.15,-1542.4117,-995.9067,-1242.9783,-1282.9067,-1529.9783
1874,-1027.3,-1330.725,-1253.2433,-1556.6683,-992.6967,-1274.1017,-1262.1967,-1543.6017,-996.725,-1243.8183,-1284.225,-1531.3183
1875,-1027.9417,-1331.7417,-1254.0317,-1557.8317,-993.41,-1274.9317,-1263.01,-1544.5317,-997.1333,-1243.9817,-1282.1333,-1528.9817
1876,-1028.43,-1332.4217,-1254.63,-1558.6217,-994.1367,-1276.0067,-1264.1367,-1546.0067,-997.765,-1244.8433,-1283.265,-1530.3433
1877,-1029.0383,-1333.1633,-1255.335,-1559.46,-994.9,-1277.0883,-1265.0,-1547.1883,-998.41,-1245.6867,-1284.41,-1531.6867
1878,-1029.2933,-1333.6267,-1255.7033,-1560.0367,-995.3767,-1277.7133,-1265.7767,-1548.1133,-998.8233,-1246.305,-1285.3233,-1532.805
1879,-1029.8383,-1334.33,-1256.3417,-1560.8333,-996.01,-1278.4583,-1266.31,-1548.7583,-999.4717,-1247.1817,-1286.4717,-1534.1817
1880,-1030.3617,-1335.0367,-1257.005,-1561.68,-996.72,-1279.5033,-1267.42,-1550.2033,-1000.08,-1248.0217,-1287.58,-1535.5217
1881,-1030.79,-1335.515,-1257.5567,-1562.2817,-996.6,-1278.145,-1267.6,-1549.145,-1000.6333,-1248.7833,-1288.6333,-1536.7833
1882,-1031.4717,-1336.2217,-1258.365,-1563.115,-997.3467,-1279.1867,-1268.1467,-1549.9867,-1001.2033,-1249.4433,-1288.2033,-1536.4433
1883,-1031.7933,-1336.6517,-1258.7933,-1563.6517,-997.7733,-1279.8583,-1268.4733,-1550.5583,-1001.6617,-1250.0883,-1289.1617,-1537.5883
1884,-1032.205,-1337.255,-1259.2817,-1564.3317,-998.3833,-1280.6817,-1269.2833,-1551.5817,-1002.0617,-1250.6933,-1290.0617,-1538.6933
1885,-1032.935,-1338.2767,-1260.1283,-1565.47,-999.13,-1281.565,-1269.93,-1552.365,-1002.795,-1251.6067,-1291.295,-1540.1067
1886,-1033.4933,-1339.21,-1260.8433,-1566.56,-999.8567,-1282.6817,-1270.8567,-1553.6817,-1003.43,-1252.4733,-1292.43,-1541.4733
1887,-1033.8317,-1339.7067,-1261.285,-1567.16,-1000.3,-1283.39,-1271.5,-1554.59,-1003.78,-1253.0883,-1293.28,-1542.5883
1888,-1034.3817,-1340.5483,-1261.9583,-1568.125,-1000.8533,-1284.0783,-1271.6533,-1554.8783,-1004.3833,-1253.8267,-1294.3833,-1543.8267
1889,-1034.915,-1341.24,-1262.6083,-1568.9333,-1001.5067,-1284.93,-1272.5067,-1555.93,-1005.0017,-1254.76,-1295.5017,-1545.26
1890,-1035.7167,-1342.2,-1263.5867,-1570.07,-1001.64,-1285.18,-1272.64,-1556.18,-997.3667,-1247.3333,-1286.8667,-1536.8333
1891,-1036.1833,-1342.6333,-1264.2133,-1570.6633,-1002.28,-1286.0983,-1273.68,-1557.4983,-997.895,-1248.1717,-1287.895,-1538.1717
1892,-1036.885,-1343.36,-1265.0617,-1571.5367,-1002.43,-1285.02,-1274.23,-1556.82,-998.7117,-1249.1483,-1289.2117,-1539.6483
1893,-1037.4317,-1344.015,-1265.705,-1572.2883,-1002.3767,-1285.205,-1274.3767,-1557.205,-999.1383,-1249.8633,-1288.6383,-1539.3633
1894,-1037.805,-1344.4467,-1266.1783,-1572.82,-1002.86,-1285.85,-1274.86,-1557.85,-999.6117,-1250.545,-1289.6117,-1540.545
1895,-1038.1333,-1344.9917,-1266.6333,-1573.4917,-1003.3,-1286.285,-1275.4,-1558.385,-999.9317,-1250.995,-1290.4317,-1541.495
1896,-1038.3533,-1345.5283,-1266.9733,-1574.1483,-1002.0167,-1285.22,-1273.8167,-1557.02,-999.7217,-1251.045,-1287.7217,-1539.045
1897,-1038.855,-1346.2717,-1267.635,-1575.0517,-1002.76,-1286.2567,-1275.06,-1558.5567,-1000.37,-1251.96,-1288.87,-1540.46
1898,-1039.43,-1347.1467,-1268.2933,-1576.01,-1003.52,-1287.2567,-1276.12,-1559.8567,-1000.8833,-1252.7,-1288.3833,-1540.2
1899,-1040.11,-1347.9683,-1269.0333,-1576.8917,-1004.5,-1288.585,-1277.5,-1561.585,-1001.8033,-1253.9517,-1289.8033,-1541.9517
1900,-1040.8767,-1348.9183,-1269.9067,-1577.9483,-1005.28,-1289.5617,-1278.08,-1562.3617,-1002.5317,-1254.97,-1291.0317,-1543.47
1901,-1041.4133,-1349.5883,-1270.56,-1578.735,-1005.9567,-1290.5933,-1278.8567,-1563.4933,-1003.25,-1256.0217,-1292.25,-1545.0217
1902,-1042.14,-1350.5317,-1271.44,-1579.8317,-1006.82,-1291.7533,-1279.92,-1564.8533,-1004.0717,-1257.1317,-1293.5717,-1546.6317
1903,-1042.8767,-1351.535,-1272.3,-1580.9583,-1006.9033,-1292.0517,-1280.0033,-1565.1517,-1004.66,-1257.905,-1293.16,-1546.405
1904,-1043.2467,-1351.9133,-1272.78,-1581.4467,-1007.3767,-1292.6583,-1280.5767,-1565.8583,-1004.8217,-1258.2667,-1290.8217,-1544.2667
1905,-1043.7717,-1352.6217,-1273.4683,-1582.3183,-1008.0733,-1293.615,-1281.6733,-1567.215,-1005.4667,-1259.24,-1291.9667,-1545.74
1906,-1044.1617,-1352.9867,-1273.9917,-1582.8167,-1007.9467,-1293.82,-1281.9467,-1567.82,-1005.98,-1260.075,-1292.98,-1547.075
1907,-1044.6883,-1353.78,-1274.645,-1583.7367,-1008.6067,-1294.6917,-1282.6067,-1568.6917,-1006.5,-1260.3683,-1292.5,-1546.3683
1908,-1045.335,-1354.635,-1275.4317,-1584.7317,-1009.33,-1295.6617,-1283.23,-1569.5617,-1007.155,-1261.0617,-1293.655,-1547.5617
1909,-1045.9633,-1355.255,-1276.1567,-1585.4483,-1010.0667,-1296.4883,-1284.0667,-1570.4883,-1007.8633,-1262.04,-1294.8633,-1549.04
1910,-1046.4833,-1355.6167,-1276.8167,-1585.95,-1010.0733,-1295.2067,-1284.5733,-1569.7067,-1008.23,-1262.13,-1294.23,-1548.13
1911,-1046.7767,-1355.8517,-1277.2733,-1586.3483,-1010.56,-1295.8367,-1285.26,-1570.5367,-1008.735,-1262.8533,-1295.235,-1549.3533
1912,-1047.5033,-1356.745,-1278.1033,-1587.345,-1011.4367,-1297.0067,-1286.2367,-1571.8067,-1009.5883,-1263.9417,-1296.5883,-1550.9417
1913,-1048.1133,-1357.78,-1278.8167,-1588.4833,-1012.0767,-1297.8017,-1286.8767,-1572.6017,-1010.14,-1264.6367,-1297.64,-1552.1367
1914,-1048.68,-1358.3717,-1279.4567,-1589.1483,-1012.78,-1298.7667,-1287.78,-1573.7667,-1010.7767,-1265.5467,-1298.7767,-1553.5467
1915,-1049.3483,-1359.14,-1280.2717,-1590.0633,-1013.5967,-1299.7167,-1288.7967,-1574.9167,-1011.5233,-1266.475,-1300.0233,-1554.975
1916,-1049.8017,-1359.5933,-1280.8417,-1590.6333,-1014.15,-1300.3917,-1289.35,-1575.5917,-1012.0133,-1267.175,-1301.0133,-1556.175
1917,-1050.3233,-1360.0567,-1281.5467,-1591.28,-1014.8067,-1301.2317,-1290.1067,-1576.5317,-1012.6367,-1267.8983,-1302.1367,-1557.3983
1918,-1050.7083,-1360.65,-1282.065,-1592.0067,-1014.57,-1299.8067,-1289.97,-1575.2067,-1012.9083,-1267.8933,-1301.4083,-1556.3933
1919,-1051.33,-1361.405,-1282.79,-1592.865,-1015.3533,-1300.9333,-1290.8533,-1576.4333,-1013.63,-1268.9183,-1302.63,-1557.9183
1920,-1051.7517,-1362.1683,-1283.4017,-1593.8183,-1015.9067,-1301.7117,-1291.6067,-1577.4117,-1014.065,-1269.4633,-1303.565,-1558.9633
1921,-1052.205,-1362.78,-1283.9817,-1594.5567,-1015.72,-1300.2667,-1291.42,-1575.9667,-1014.2517,-1269.7933,-1301.2517,-1556.7933
1922,-1052.8017,-1363.41,-1284.695,-1595.3033,-1016.5033,-1301.35,-1292.5033,-1577.35,-1014.94,-1270.8067,-1302.44,-1558.3067
1923,-1053.32,-1364.1367,-1285.3533,-1596.17,-1016.2833,-1299.6233,-1292.1833,-1575.5233,-1015.2467,-1270.6233,-1301.7467,-1557.1233
1924,-1053.76,-1364.71,-1285.8867,-1596.8367,-1016.8767,-1300.4917,-1292.9767,-1576.5917,-1015.73,-1271.3983,-1302.73,-1558.3983
1925,-1054.2783,-1365.12,-1286.505,-1597.3467,-1017.5733,-1301.45,-1293.8733,-1577.75,-1016.1933,-1271.9733,-1302.1933,-1557.9733
1926,-1054.765,-1365.765,-1287.1117,-1598.1117,-1018.1633,-1302.3467,-1294.5633,-1578.7467,-1016.5867,-1272.695,-1301.5867,-1557.695
1927,-1055.2267,-1366.4183,-1287.6767,-1598.8683,-1018.8167,-1303.1533,-1295.5167,-1579.8533,-1017.145,-1273.37,-1302.645,-1558.87
1928,-1055.6167,-1367.0417,-1288.2333,-1599.6583,-1019.42,-1304.005,-1296.42,-1581.005,-1017.6617,-1274.18,-1303.6617,-1560.18
1929,-1055.945,-1367.4533,-1288.6917,-1600.2,-1019.2267,-1303.8783,-1296.5267,-1581.1783,-1018.1833,-1274.9817,-1304.6833,-1561.4817
1930,-1056.4033,-1367.8867,-1289.2667,-1600.75,-1019.9133,-1304.7767,-1297.7133,-1582.5767,-1018.7817,-1275.7483,-1305.7817,-1562.7483
1931,-1056.905,-1368.5217,-1289.8317,-1601.4483,-1020.5033,-1305.575,-1298.2033,-1583.275,-1019.38,-1276.4817,-1306.88,-1563.9817
1932,-1057.2633,-1369.005,-1290.3267,-1602.0683,-1021.0067,-1306.1267,-1298.9067,-1584.0267,-1019.8733,-1277.1067,-1307.8733,-1565.1067
1933,-1057.6867,-1369.5367,-1290.8967,-1602.7467,-1021.55,-1306.8633,-1299.45,-1584.7633,-1020.405,-1277.74,-1308.905,-1566.24
1934,-1057.9433,-1370.0683,-1291.28,-1603.405,-1021.99,-1307.665,-1300.19,-1585.865,-1020.8233,-1278.505,-1309.8233,-1567.505
1935,-1058.125,-1370.5417,-1291.555,-1603.9717,-1022.29,-1308.1833,-1300.49,-1586.3833,-1021.1017,-1278.9783,-1310.6017,-1568.4783
1936,-1058.7733,-1371.1067,-1292.3033,-1604.6367,-1022.3133,-1308.2917,-1300.5133,-1586.4917,-1021.85,-1279.8567,-1311.85,-1569.8567
1937,-1059.0517,-1371.3517,-1292.6883,-1604.9883,-1022.6867,-1308.6767,-1300.6867,-1586.6767,-1022.2083,-1280.3633,-1312.7083,-1570.8633
1938,-1059.5217,-1371.9217,-1293.265,-1605.665,-1023.2467,-1309.33,-1301.2467,-1587.33,-1022.79,-1280.9983,-1313.79,-1571.9983
1939,-1060.2033,-1372.6033,-1294.0567,-1606.4567,-1024.1267,-1310.405,-1302.3267,-1588.605,-1023.6417,-1282.1167,-1315.1417,-1573.6167
1940,-1060.7533,-1373.3367,-1294.7233,-1607.3067,-1024.0233,-1308.9167,-1302.2233,-1587.1167,-1024.2433,-1282.8583,-1316.2433,-1574.8583
1941,-1061.0617,-1373.645,-1295.1517,-1607.735,-1023.7233,-1307.44,-1302.0233,-1585.74,-1024.635,-1283.4067,-1317.135,-1575.9067
1942,-1061.3983,-1373.8983,-1295.6083,-1608.1083,-1024.1333,-1307.8117,-1302.3333,-1586.0117,-1024.8933,-1283.76,-1316.3933,-1575.26
1943,-1061.9267,-1374.6683,-1296.2633,-1609.005,-1024.8267,-1308.7633,-1303.2267,-1587.1633,-1025.5017,-1284.7333,-1317.5017,-1576.7333
1944,-1062.4883,-1375.5217,-1296.9483,-1609.9817,-1025.4433,-1309.5217,-1303.7433,-1587.8217,-1026.205,-1285.7183,-1318.705,-1578.2183
1945,-1063.2733,-1376.6067,-1297.9033,-1611.2367,-1026.2967,-1310.5317,-1304.5967,-1588.8317,-1027.045,-1286.71,-1320.045,-1579.71
1946,-1063.9933,-1377.535,-1298.7667,-1612.3083,-1027.0967,-1311.5167,-1305.4967,-1589.9167,-1027.6533,-1287.505,-1319.6533,-1579.505
