draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12
2181,-409.7125,-350.555,-338.435,-339.893,-319.962,-339.07,-348.639,-353.002,-307.99,-282.312,-323.829,-296.059
2182,-409.9225,-350.703,-338.6225,-340.185,-320.294,-339.406,-348.895,-353.314,-308.253,-282.51,-324.072,-296.347
2183,-410.1,-350.894,-338.745,-340.372,-320.518,-339.56,-349.053,-353.552,-308.528,-282.726,-324.277,-296.375
2184,-410.305,-351.112,-339.0175,-340.584,-320.85,-339.835,-349.253,-353.874,-308.717,-283.036,-324.636,-296.758
2185,-410.48,-351.289,-339.2175,-340.708,-321.136,-340.121,-349.504,-354.182,-309.038,-283.37,-324.924,-297.066
2186,-410.6575,-351.446,-339.365,-340.9,-321.386,-340.369,-349.669,-354.346,-309.066,-283.504,-325.152,-297.359
2187,-410.855,-351.579,-339.4325,-340.886,-321.224,-340.569,-349.809,-354.562,-309.307,-283.75,-325.367,-297.63
2188,-411.0575,-351.74,-339.655,-341.11,-321.548,-340.9,-350.113,-354.874,-309.615,-284.028,-325.663,-297.964
2189,-411.2525,-351.933,-339.8875,-341.351,-321.92,-341.245,-350.343,-355.208,-309.913,-284.238,-325.822,-297.974
2190,-411.4425,-352.099,-340.08,-341.457,-322.188,-341.469,-350.513,-355.36,-310.171,-284.462,-326.137,-298.262
2191,-411.6225,-352.236,-340.2425,-341.54,-322.042,-341.754,-350.768,-355.694,-310.454,-284.76,-326.448,-298.591
2192,-411.815,-352.414,-340.365,-341.646,-322.358,-342.07,-351.045,-355.998,-310.73,-285.066,-326.768,-298.918
2193,-412.0225,-352.598,-340.58,-341.942,-322.658,-342.274,-351.188,-356.254,-310.998,-285.258,-326.964,-299.231
2194,-412.225,-352.8,-340.7375,-342.149,-322.532,-341.017,-351.424,-356.574,-311.186,-285.582,-327.293,-299.536
2195,-412.405,-352.972,-340.8275,-342.166,-322.844,-341.287,-351.71,-356.872,-311.52,-285.892,-327.618,-299.898
2196,-412.585,-353.116,-341.0175,-342.291,-323.174,-341.609,-351.933,-357.156,-311.804,-286.228,-327.928,-300.193
2197,-412.725,-353.256,-341.2175,-342.491,-323.484,-341.912,-352.182,-357.472,-312.119,-286.412,-328.123,-300.287
2198,-412.8725,-353.388,-341.365,-342.515,-322.93,-342.117,-352.309,-356.74,-312.229,-286.624,-328.399,-300.631
2199,-413.055,-353.527,-341.5175,-342.808,-323.278,-342.404,-352.532,-356.996,-312.515,-286.794,-328.581,-300.741
2200,-413.195,-353.661,-341.5975,-343.002,-323.606,-342.708,-352.822,-357.312,-312.822,-287.06,-328.838,-300.825
2201,-413.3475,-353.809,-341.7325,-343.124,-323.514,-341.346,-352.962,-357.516,-313.126,-287.364,-329.165,-301.134
2202,-413.5275,-353.958,-341.91,-343.228,-323.788,-341.559,-353.07,-357.708,-313.408,-287.542,-329.402,-301.393
2203,-413.72,-354.133,-342.07,-343.469,-324.106,-341.878,-353.373,-358.03,-313.758,-287.848,-329.689,-301.685
2204,-413.8825,-354.305,-342.28,-343.761,-324.406,-342.12,-353.58,-358.258,-313.865,-287.68,-329.703,-301.848
2205,-414.04,-354.44,-342.3425,-343.686,-324.18,-342.237,-353.705,-358.482,-314.116,-287.956,-329.82,-302.061
2206,-414.245,-354.622,-342.4075,-343.814,-324.474,-342.466,-353.923,-358.77,-314.242,-288.164,-330.062,-302.305
2207,-414.41,-354.794,-342.6,-344.024,-324.36,-341.076,-349.045,-358.032,-314.294,-288.374,-330.336,-302.627
2208,-414.575,-354.983,-342.8525,-344.168,-323.86,-339.786,-349.206,-357.28,-314.356,-288.464,-330.342,-302.788
2209,-414.745,-355.106,-342.895,-343.984,-324.11,-339.901,-349.335,-357.446,-314.418,-288.156,-330.369,-302.917
2210,-414.9425,-355.268,-343.0525,-344.012,-324.028,-340.101,-349.491,-357.63,-314.642,-288.288,-330.519,-303.003
2211,-415.14,-355.412,-343.2425,-344.119,-324.302,-340.386,-349.739,-357.89,-314.937,-288.516,-330.747,-303.298
2212,-415.3225,-355.591,-343.43,-344.22,-324.618,-340.669,-350.021,-358.23,-315.281,-288.844,-331.04,-303.613
2213,-415.49,-355.717,-343.5475,-344.504,-324.908,-340.898,-350.173,-358.514,-315.435,-289.14,-331.365,-303.842
2214,-415.64,-355.827,-343.6325,-344.701,-325.272,-341.203,-350.459,-358.836,-315.744,-289.386,-331.615,-304.042
2215,-415.845,-356.045,-343.8425,-344.636,-324.688,-339.888,-350.573,-359.066,-315.84,-289.458,-331.551,-304.014
2216,-416.0275,-356.214,-343.885,-344.536,-324.492,-339.987,-350.677,-359.2,-316.026,-289.612,-331.705,-304.187
2217,-416.23,-356.373,-343.9925,-344.639,-324.252,-340.125,-350.885,-359.39,-316.088,-289.794,-331.922,-304.465
2218,-416.3925,-356.487,-344.0325,-344.831,-324.554,-340.444,-351.158,-359.732,-316.369,-290.02,-332.126,-304.74
2219,-416.5475,-356.6,-344.1475,-345.021,-324.41,-340.683,-351.316,-359.99,-316.683,-290.258,-332.389,-305.063
2220,-416.755,-356.762,-344.2475,-345.023,-324.682,-340.855,-351.396,-360.094,-316.877,-290.244,-332.331,-305.14
2221,-416.92,-356.912,-344.3825,-345.039,-324.526,-341.123,-351.641,-360.34,-317.172,-290.486,-332.601,-305.293
2222,-417.0975,-357.084,-344.6025,-345.271,-324.826,-341.423,-351.929,-360.63,-317.44,-290.7,-332.838,-305.539
2223,-417.3275,-357.275,-344.805,-345.499,-325.124,-341.696,-352.243,-360.934,-317.744,-291.02,-333.127,-305.917
2224,-417.525,-357.422,-344.96,-345.601,-325.468,-341.963,-352.389,-361.17,-318.007,-291.238,-333.394,-306.048
2225,-417.705,-357.564,-345.1425,-345.822,-325.844,-342.296,-352.681,-361.534,-318.369,-291.614,-333.76,-306.385
2226,-417.8825,-357.727,-345.3075,-345.851,-325.666,-342.447,-352.833,-360.862,-318.51,-291.816,-333.943,-306.672
2227,-418.0725,-357.881,-345.3725,-345.771,-325.936,-342.663,-352.928,-361.104,-318.747,-291.974,-334.161,-306.912
2228,-418.29,-358.062,-345.5475,-345.903,-326.212,-342.962,-353.139,-361.4,-319.056,-292.286,-334.421,-307.166
2229,-418.47,-358.233,-345.755,-346.214,-326.564,-343.272,-353.392,-361.744,-319.431,-292.648,-334.778,-307.495
2230,-418.645,-358.383,-345.895,-346.23,-326.448,-343.485,-353.55,-362.034,-319.705,-292.802,-334.951,-307.611
2231,-418.8625,-358.584,-346.075,-346.371,-326.322,-343.755,-353.799,-362.316,-320.034,-293.048,-335.177,-307.905
2232,-419.03,-358.756,-346.2225,-346.498,-326.656,-344.078,-354.097,-362.65,-320.309,-293.278,-335.33,-308.158
2233,-419.2175,-358.907,-346.465,-346.702,-327.01,-344.383,-354.348,-362.934,-320.583,-293.494,-335.536,-308.256
2234,-419.3675,-359.039,-346.5875,-346.884,-327.258,-344.625,-354.54,-363.256,-320.932,-293.862,-335.825,-308.402
2235,-419.5675,-359.169,-346.7625,-347.007,-327.502,-344.816,-354.692,-363.458,-321.176,-293.944,-335.741,-307.514
2236,-419.77,-359.349,-347.0075,-347.248,-327.838,-345.106,-354.887,-363.762,-321.456,-294.16,-335.988,-307.836
2237,-419.9775,-359.531,-347.2075,-347.464,-328.16,-345.408,-355.134,-364.014,-321.699,-294.314,-336.251,-308.144
2238,-420.1625,-359.701,-347.4075,-347.685,-328.536,-345.721,-355.424,-364.332,-321.992,-294.608,-336.598,-308.497
2239,-420.345,-359.857,-347.5925,-347.868,-328.802,-346.03,-355.661,-364.538,-322.258,-294.718,-336.821,-308.762
2240,-420.55,-359.996,-347.6175,-347.762,-328.97,-346.294,-355.91,-364.806,-322.395,-294.964,-337.121,-309.092
2241,-420.775,-360.174,-347.7625,-347.865,-329.238,-346.552,-356.164,-365.14,-322.724,-295.246,-337.367,-309.341
2242,-421.0175,-360.377,-347.905,-347.961,-329.074,-345.208,-356.317,-365.418,-323.02,-295.492,-337.573,-309.604
2243,-421.1825,-360.51,-347.96,-347.868,-328.92,-343.807,-351.528,-364.64,-319.258,-295.21,-337.559,-308.809
2244,-421.35,-360.661,-348.095,-347.879,-328.708,-343.984,-351.716,-364.884,-319.526,-295.364,-337.656,-308.947
2245,-421.495,-360.769,-348.1925,-347.969,-328.966,-344.169,-351.851,-365.022,-319.582,-295.494,-337.862,-309.19
2246,-421.6925,-360.953,-348.305,-347.9,-328.796,-344.442,-352.084,-365.302,-319.869,-295.818,-338.102,-309.469
2247,-421.885,-361.079,-348.4275,-348.005,-328.638,-344.648,-352.326,-365.616,-320.039,-296.084,-338.402,-309.766
2248,-422.045,-361.196,-348.53,-348.011,-328.45,-343.297,-352.373,-365.768,-320.093,-296.11,-338.468,-309.846
2249,-422.2475,-361.366,-348.57,-348.085,-328.658,-343.525,-352.584,-366.012,-320.39,-296.356,-338.69,-309.99
2250,-422.4125,-361.487,-348.5725,-348.085,-328.466,-343.71,-352.658,-366.232,-320.622,-296.588,-338.928,-310.104
2251,-422.5925,-361.655,-348.6975,-348.221,-327.88,-342.36,-352.811,-365.572,-320.757,-296.428,-339.008,-310.277
2252,-422.7675,-361.815,-348.855,-348.224,-327.72,-342.541,-352.831,-365.71,-320.788,-296.128,-337.527,-309.42
2253,-422.95,-361.978,-349.0275,-348.239,-327.572,-342.798,-353.119,-366.066,-321.139,-296.466,-337.911,-309.805
2254,-423.1475,-362.131,-349.13,-348.24,-327.264,-342.815,-353.278,-366.228,-321.205,-296.666,-338.063,-309.914
2255,-423.39,-362.303,-349.3225,-348.454,-327.612,-343.131,-353.575,-366.53,-321.363,-296.482,-338.06,-310.019
2256,-423.565,-362.463,-349.4825,-348.476,-327.934,-343.472,-353.867,-366.818,-321.474,-296.676,-338.277,-310.305
2257,-423.7775,-362.62,-349.6825,-348.587,-327.78,-343.669,-353.882,-367.04,-321.75,-296.934,-338.511,-310.41
2258,-423.965,-362.762,-349.735,-348.468,-327.904,-343.734,-353.997,-367.204,-321.8,-297.044,-338.624,-310.601
2259,-424.175,-362.914,-349.9275,-348.776,-328.168,-343.939,-354.118,-366.458,-321.9,-297.176,-338.627,-310.749
2260,-424.3475,-363.068,-350.1575,-349.084,-328.536,-344.256,-354.356,-366.788,-322.2,-297.494,-338.974,-311.087
2261,-424.46,-363.188,-350.21,-349.158,-328.376,-342.907,-354.457,-366.916,-322.193,-297.53,-338.803,-311.016
2262,-424.6475,-363.334,-350.3125,-349.285,-328.194,-341.611,-354.6,-367.124,-322.44,-297.658,-338.752,-311.053
2263,-424.84,-363.5,-350.53,-349.53,-328.528,-341.94,-354.923,-367.482,-322.713,-297.95,-339.051,-311.382
2264,-425.0325,-363.645,-350.6,-349.613,-328.786,-342.241,-355.127,-367.73,-322.81,-298.148,-339.293,-311.642
2265,-425.24,-363.81,-350.675,-349.91,-329.04,-342.517,-355.417,-368.042,-323.099,-298.39,-339.478,-311.818
2266,-425.4525,-364.012,-350.81,-350.202,-329.346,-342.761,-355.649,-368.29,-323.352,-298.592,-339.517,-311.966
2267,-425.6175,-364.161,-350.9375,-350.386,-329.598,-342.946,-355.776,-368.46,-323.212,-298.678,-339.587,-311.901
2268,-425.77,-364.292,-351.0825,-350.589,-329.492,-343.22,-356.026,-368.738,-323.526,-298.916,-339.893,-312.276
2269,-425.9675,-364.458,-351.3175,-350.824,-329.384,-343.414,-356.142,-369.01,-323.657,-299.076,-340.02,-312.524
2270,-426.19,-364.652,-351.4875,-350.928,-329.604,-343.643,-356.296,-369.25,-323.726,-299.208,-340.026,-312.63
2271,-426.3975,-364.825,-351.59,-351.105,-329.874,-343.937,-356.523,-369.51,-324.013,-299.41,-340.204,-312.908
2272,-426.565,-364.982,-351.73,-351.114,-330.138,-344.164,-356.624,-369.718,-324.289,-299.638,-340.506,-313.196
2273,-426.725,-365.111,-351.825,-351.122,-330.414,-344.412,-356.887,-370.054,-324.576,-299.924,-340.82,-313.479
2274,-426.94,-365.286,-352.0025,-351.333,-330.734,-344.681,-357.078,-370.362,-324.722,-300.182,-341.1,-313.818
2275,-427.0875,-365.444,-352.085,-351.434,-330.62,-343.295,-357.196,-370.554,-324.988,-300.424,-341.357,-314.108
2276,-427.2625,-365.603,-352.3225,-351.756,-330.96,-343.583,-357.393,-370.814,-325.214,-300.58,-341.531,-314.248
2277,-427.4425,-365.738,-352.3575,-351.975,-331.274,-343.929,-357.701,-371.108,-325.501,-300.868,-341.841,-314.601
2278,-427.635,-365.915,-352.59,-352.303,-331.602,-344.17,-357.847,-371.302,-325.779,-301.156,-342.088,-314.81
2279,-427.81,-366.049,-352.645,-352.211,-331.866,-344.442,-358.095,-371.588,-326.058,-301.374,-342.323,-315.07
2280,-427.95,-366.199,-352.8425,-352.429,-332.084,-344.693,-358.259,-371.82,-326.153,-301.076,-342.115,-315.081
2281,-428.1425,-366.375,-353.0575,-352.656,-332.408,-345.033,-358.532,-372.142,-326.435,-301.332,-342.292,-315.187
2282,-428.3175,-366.544,-353.295,-352.764,-332.732,-345.371,-358.838,-372.474,-326.788,-301.616,-342.497,-315.345
2283,-428.465,-366.731,-353.505,-352.981,-333.08,-345.727,-359.133,-372.856,-327.181,-301.954,-342.779,-315.687
2284,-428.635,-366.861,-353.7025,-353.307,-333.432,-346.069,-359.414,-373.186,-327.515,-302.232,-343.039,-315.992
2285,-428.8375,-366.974,-353.815,-353.387,-333.256,-346.213,-359.527,-373.278,-327.71,-302.316,-343.233,-316.098
2286,-429.04,-367.109,-353.875,-353.376,-333.062,-346.384,-359.653,-373.468,-327.581,-302.444,-343.398,-316.344
2287,-429.2575,-367.257,-354.0725,-353.563,-333.294,-346.565,-359.863,-373.768,-327.865,-302.678,-343.574,-316.497
2288,-429.3975,-367.399,-354.205,-353.623,-333.14,-346.731,-359.979,-373.064,-327.905,-302.332,-343.524,-316.545
2289,-429.63,-367.562,-354.3675,-353.631,-332.466,-343.712,-360.007,-373.198,-328.155,-302.57,-343.738,-316.773
2290,-429.8625,-367.761,-354.58,-353.768,-331.922,-343.976,-360.186,-373.448,-328.278,-302.782,-343.931,-316.91
2291,-430.0225,-367.875,-354.6275,-353.892,-331.804,-342.693,-360.392,-373.758,-328.455,-302.606,-344.048,-316.299
2292,-430.2075,-367.997,-354.82,-354.202,-332.14,-342.975,-360.634,-373.988,-328.681,-302.754,-344.218,-316.46
2293,-430.37,-368.126,-354.935,-354.484,-332.466,-343.312,-360.911,-374.242,-328.962,-303.066,-344.485,-316.666
2294,-430.5675,-368.266,-355.145,-354.8,-332.794,-343.646,-361.17,-374.544,-329.257,-303.35,-344.829,-317.031
2295,-430.7725,-368.398,-355.2725,-355.092,-333.124,-343.902,-361.415,-374.866,-329.559,-303.63,-345.022,-317.322
2296,-430.945,-368.547,-355.3325,-355.091,-332.472,-344.134,-361.643,-375.156,-329.802,-303.832,-345.245,-317.579
2297,-431.1325,-368.67,-355.5525,-355.311,-332.834,-344.453,-361.86,-375.37,-329.884,-304.03,-345.479,-317.863
2298,-431.285,-368.821,-355.69,-355.332,-332.27,-344.716,-362.107,-375.596,-329.931,-304.126,-345.616,-317.835
2299,-431.46,-368.974,-355.8725,-355.528,-332.532,-344.963,-362.348,-375.772,-330.205,-304.346,-345.851,-317.888
2300,-431.6475,-369.152,-356.045,-355.874,-332.94,-345.314,-362.626,-376.082,-330.542,-304.7,-346.205,-318.294
2301,-431.8225,-369.298,-356.155,-356.057,-333.204,-345.514,-362.866,-376.404,-330.874,-305.044,-346.52,-318.607
2302,-432.005,-369.48,-356.2475,-356.249,-333.506,-345.742,-363.118,-376.714,-331.192,-305.33,-346.805,-318.858
2303,-432.195,-369.64,-356.3525,-356.454,-333.878,-346.127,-363.453,-377.088,-331.544,-305.624,-347.131,-319.157
2304,-432.37,-369.797,-356.4275,-356.757,-334.2,-346.412,-363.686,-377.334,-331.752,-305.746,-347.154,-319.233
2305,-432.585,-369.978,-356.5625,-356.871,-334.504,-346.591,-363.857,-376.622,-331.86,-306.024,-347.45,-319.547
2306,-432.7575,-370.121,-356.6325,-357.065,-334.786,-346.797,-364.035,-376.826,-331.916,-306.188,-347.662,-319.679
2307,-432.95,-370.279,-356.795,-357.272,-335.152,-347.108,-364.304,-377.096,-332.042,-306.36,-347.843,-319.881
2308,-433.0925,-370.411,-356.9525,-357.462,-335.48,-347.379,-364.598,-377.446,-332.344,-306.608,-348.128,-320.046
2309,-433.29,-370.593,-357.1475,-357.59,-335.298,-347.557,-364.817,-377.758,-332.671,-306.872,-348.343,-320.329
2310,-433.495,-370.749,-357.3025,-357.795,-335.598,-347.848,-365.022,-377.912,-332.736,-307.084,-348.444,-320.46
2311,-433.6525,-370.906,-357.44,-358.095,-335.852,-348.066,-365.206,-378.108,-332.944,-307.288,-348.625,-320.727
2312,-433.7975,-371.049,-357.47,-358.15,-336.054,-348.263,-365.415,-378.338,-333.067,-307.504,-348.832,-321.013
2313,-433.9675,-371.222,-357.72,-358.442,-336.374,-348.585,-365.679,-378.658,-333.367,-307.802,-349.129,-321.216
2314,-434.1675,-371.392,-357.7825,-358.617,-336.24,-348.799,-365.945,-378.93,-333.649,-308.08,-349.354,-321.306
2315,-434.385,-371.545,-358.01,-358.839,-336.566,-349.124,-366.207,-379.2,-333.969,-308.38,-349.628,-321.554
2316,-434.5675,-371.732,-358.28,-359.163,-336.826,-349.417,-366.413,-379.518,-334.261,-308.624,-349.838,-321.737
2317,-434.7775,-371.899,-358.53,-359.489,-337.12,-349.776,-366.721,-379.866,-334.605,-308.88,-350.099,-321.935
2318,-434.9675,-372.058,-358.6025,-359.701,-337.426,-350.109,-366.951,-380.11,-334.73,-309.03,-350.285,-322.175
2319,-435.1275,-372.188,-358.665,-359.766,-337.684,-350.366,-367.209,-380.436,-335.032,-309.302,-350.555,-322.428
2320,-435.29,-372.343,-358.8575,-359.881,-337.982,-350.559,-367.297,-380.64,-335.299,-309.502,-350.526,-322.437
2321,-435.4975,-372.535,-359.005,-359.723,-338.29,-350.889,-367.543,-380.958,-335.615,-309.734,-350.759,-322.741
2322,-435.6925,-372.676,-359.125,-359.805,-338.43,-351.072,-367.748,-381.178,-335.67,-309.796,-350.736,-322.877
2323,-435.8825,-372.85,-359.2775,-360.032,-338.746,-351.363,-367.994,-381.48,-335.911,-309.904,-350.749,-323.014
2324,-436.0925,-373.043,-359.4375,-360.153,-339.078,-351.656,-368.301,-381.822,-336.253,-310.16,-350.974,-323.286
2325,-436.28,-373.174,-359.5475,-360.257,-339.318,-351.827,-368.505,-382.006,-336.444,-310.322,-350.793,-323.284
2326,-436.4875,-373.309,-359.6675,-360.279,-339.594,-352.1,-368.728,-382.208,-336.536,-310.47,-350.797,-323.422
2327,-436.665,-373.441,-359.825,-360.493,-339.884,-352.353,-369.015,-382.58,-336.92,-310.876,-351.186,-323.838
2328,-436.895,-373.637,-360.105,-360.812,-340.238,-352.624,-369.277,-382.898,-337.247,-311.166,-351.348,-323.844
2329,-437.075,-373.8,-360.2125,-361.098,-340.592,-352.945,-369.545,-383.21,-337.406,-311.452,-351.641,-324.147
2330,-437.27,-373.965,-360.4075,-361.192,-340.852,-353.155,-369.708,-383.432,-337.303,-311.554,-351.59,-324.286
2331,-437.42,-374.123,-360.5025,-361.285,-341.082,-353.281,-369.813,-383.606,-337.559,-311.798,-351.81,-324.487
2332,-437.59,-374.263,-360.7325,-361.406,-340.97,-353.512,-369.969,-383.836,-337.829,-311.986,-351.992,-324.705
2333,-437.79,-374.432,-360.84,-361.594,-340.854,-353.727,-370.077,-384.088,-338.105,-312.252,-352.147,-324.959
2334,-437.955,-374.557,-360.9375,-361.793,-341.106,-354.001,-370.3,-384.346,-338.417,-312.536,-352.433,-325.245
2335,-438.135,-374.729,-361.15,-362.097,-341.37,-354.243,-370.556,-384.61,-338.737,-312.792,-352.736,-325.544
2336,-438.315,-374.873,-361.2425,-362.172,-341.606,-354.5,-370.793,-384.846,-338.858,-312.526,-351.489,-324.778
2337,-438.5,-375.051,-361.455,-362.494,-341.91,-354.798,-370.943,-385.1,-339.002,-312.736,-351.502,-324.848
2338,-438.6425,-375.211,-361.53,-362.489,-341.708,-353.417,-366.067,-384.31,-335.277,-312.49,-350.189,-323.864
2339,-438.845,-375.38,-361.7375,-362.61,-342.036,-353.73,-366.248,-384.548,-335.524,-312.736,-350.459,-324.04
2340,-439.035,-375.531,-361.7825,-362.603,-341.894,-353.953,-366.295,-384.636,-335.534,-312.886,-350.616,-324.16
2341,-439.21,-375.713,-361.975,-362.952,-342.25,-354.262,-366.608,-385.026,-335.921,-313.226,-350.938,-324.459
2342,-439.3975,-375.916,-362.1775,-363.071,-342.536,-354.56,-366.882,-385.34,-336.213,-313.458,-351.065,-324.55
2343,-439.5725,-376.106,-362.3525,-363.17,-342.67,-354.764,-367.023,-385.508,-336.123,-313.14,-350.819,-323.721
2344,-439.74,-376.25,-362.585,-363.483,-342.92,-355.051,-367.303,-385.824,-336.482,-313.442,-351.114,-324.053
2345,-439.9225,-376.38,-362.695,-363.58,-343.22,-355.254,-367.454,-386.104,-336.785,-313.67,-351.41,-324.379
2346,-440.1075,-376.527,-362.81,-363.808,-343.54,-355.556,-367.631,-386.386,-336.85,-313.868,-351.582,-324.48
2347,-440.335,-376.707,-362.99,-364.097,-343.854,-355.85,-367.902,-386.616,-336.925,-313.974,-351.76,-324.724
2348,-440.5225,-376.866,-363.1875,-364.393,-344.116,-356.061,-368.058,-386.824,-336.98,-314.036,-351.804,-324.702
2349,-440.695,-376.989,-363.3075,-364.484,-344.392,-356.342,-368.259,-387.012,-337.031,-314.154,-351.768,-324.786
2350,-440.85,-377.09,-363.4,-364.456,-344.572,-356.493,-368.334,-387.158,-337.223,-314.334,-351.9,-324.874
2351,-441.055,-377.27,-363.5525,-364.77,-344.934,-356.75,-368.507,-387.42,-337.264,-314.352,-351.797,-324.98
2352,-441.255,-377.445,-363.7675,-365.073,-345.2,-356.965,-368.711,-387.662,-337.304,-314.53,-352.028,-325.27
2353,-441.445,-377.611,-364.02,-365.375,-345.442,-357.222,-368.974,-387.992,-337.648,-314.824,-352.289,-325.574
2354,-441.6725,-377.794,-364.1925,-365.677,-345.776,-357.556,-369.289,-388.352,-338.017,-315.182,-352.606,-325.78
2355,-441.8775,-377.957,-364.3575,-365.79,-346.054,-357.794,-369.47,-388.566,-338.27,-315.442,-352.833,-326.036
2356,-442.055,-378.102,-364.5025,-365.89,-345.396,-357.878,-369.634,-388.688,-338.26,-315.488,-352.901,-326.066
2357,-442.225,-378.257,-364.655,-365.996,-345.234,-358.078,-369.855,-389.02,-338.586,-315.762,-353.19,-326.385
2358,-442.42,-378.397,-364.77,-365.904,-345.508,-358.294,-370.054,-389.26,-338.837,-315.928,-353.324,-326.512
2359,-442.585,-378.584,-365.0275,-366.207,-345.768,-358.476,-370.206,-389.506,-338.947,-316.13,-353.527,-326.644
2360,-442.7975,-378.787,-365.2425,-366.325,-346.056,-358.78,-370.461,-389.8,-339.021,-316.282,-353.758,-326.694
2361,-442.9725,-378.901,-365.3825,-366.499,-346.298,-359.049,-370.756,-390.16,-339.371,-316.6,-354.091,-326.999
