draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12,para1_kino_2,para1_kino_3,para1_kino_4,para1_kino_5,para1_kino_6,para1_kino_7,para1_kino_8,para1_kino_9,parity_odd,parity_even,parity_draw,column_random
3354,-627.9825,-536.747,-513.9125,-517.138,-485.776,-481.998,-512.356,-554.506,-460.98,-490.7,-511.678,-476.102,-939.651,-1029.1375,-1036.17,-943.816,-977.028,-1041.856,-1101.706,-957.98,-343.304,-339.598,-311.196,-331.152
3355,-628.1925,-536.884,-514.0025,-517.139,-486.066,-482.239,-512.575,-554.754,-461.272,-490.912,-511.952,-476.448,-939.952,-1029.3575,-1036.303,-944.246,-977.309,-1041.675,-1102.454,-958.772,-343.4,-339.716,-311.268,-331.236
3356,-628.39,-537.042,-514.225,-517.256,-486.386,-482.571,-512.844,-555.052,-461.565,-491.192,-512.164,-476.711,-940.236,-1029.725,-1036.68,-944.766,-978.141,-1042.444,-1103.252,-959.565,-343.494,-339.782,-311.448,-331.376
3357,-628.5525,-537.189,-514.39,-517.292,-486.722,-482.875,-513.059,-555.35,-461.914,-491.534,-512.463,-477.045,-940.497,-1030.02,-1037.008,-945.362,-978.715,-1042.259,-1104.05,-960.414,-343.614,-339.89,-311.492,-331.42
3358,-628.6975,-537.334,-514.4725,-517.387,-487.008,-483.171,-513.312,-555.654,-462.235,-491.78,-512.745,-477.337,-940.732,-1030.2175,-1037.171,-945.788,-979.511,-1043.012,-1104.854,-961.235,-343.738,-339.988,-311.548,-331.472
3359,-628.86,-537.495,-514.6825,-517.688,-487.342,-483.536,-513.57,-555.912,-462.562,-492.026,-513.004,-477.635,-941.005,-1030.4975,-1037.652,-946.382,-980.376,-1043.77,-1105.612,-962.062,-343.848,-340.084,-311.636,-331.668
3360,-629.0375,-537.627,-514.81,-517.821,-487.656,-483.878,-513.824,-556.256,-462.835,-492.292,-513.281,-477.851,-941.271,-1030.83,-1038.077,-946.836,-981.218,-1044.524,-1106.456,-962.835,-343.96,-340.188,-311.704,-331.712
3361,-629.185,-537.771,-514.9375,-518.0,-487.93,-484.193,-514.107,-556.53,-462.955,-492.53,-513.559,-478.111,-941.513,-1031.0625,-1038.292,-947.25,-982.033,-1045.307,-1107.23,-963.455,-344.06,-340.294,-311.792,-331.852
3362,-629.3775,-537.947,-515.19,-518.202,-487.786,-484.331,-514.218,-556.718,-463.082,-492.734,-513.79,-478.398,-941.821,-1031.42,-1038.61,-947.246,-981.751,-1045.018,-1107.918,-964.082,-344.166,-340.39,-311.888,-331.952
3363,-629.555,-538.079,-515.255,-518.301,-488.048,-484.65,-514.505,-557.078,-463.455,-492.942,-514.027,-478.558,-942.087,-1031.615,-1038.809,-947.528,-982.57,-1045.805,-1108.778,-964.955,-344.278,-340.486,-311.972,-332.036
3364,-629.7725,-538.24,-515.2625,-518.485,-488.372,-484.903,-514.668,-556.432,-463.545,-493.146,-514.215,-478.727,-942.39,-1031.7875,-1039.045,-948.052,-982.863,-1045.568,-1104.432,-965.545,-344.378,-340.602,-312.04,-332.096
3365,-629.9675,-538.427,-515.495,-518.707,-488.716,-485.228,-514.937,-556.736,-463.823,-493.394,-514.525,-479.058,-942.721,-1032.185,-1039.511,-948.656,-983.458,-1046.337,-1105.236,-966.323,-344.49,-340.692,-312.136,-332.292
3366,-630.13,-538.59,-515.7025,-518.883,-488.54,-485.478,-515.177,-557.06,-464.089,-493.566,-514.791,-479.382,-942.99,-1032.5075,-1039.755,-948.56,-983.978,-1047.077,-1106.06,-967.089,-344.6,-340.79,-312.22,-332.352
3367,-630.3425,-538.74,-515.78,-519.071,-488.752,-485.716,-515.434,-557.342,-464.343,-493.856,-515.07,-479.657,-943.3,-1032.74,-1040.043,-948.672,-984.256,-1047.834,-1106.842,-967.843,-344.688,-340.896,-312.332,-332.364
3368,-630.57,-538.958,-515.985,-519.004,-488.576,-485.928,-515.641,-557.548,-464.611,-494.084,-515.246,-479.891,-943.664,-1033.105,-1040.172,-948.576,-984.508,-1048.541,-1107.548,-968.611,-344.764,-341.0,-312.472,-332.488
3369,-630.73,-539.079,-516.1675,-519.227,-488.854,-486.121,-515.687,-557.716,-464.355,-494.19,-515.196,-479.866,-943.877,-1033.4525,-1040.623,-948.874,-984.511,-1047.287,-1108.216,-968.855,-344.916,-341.066,-312.536,-332.54
3370,-630.9225,-539.21,-516.38,-519.471,-489.224,-486.502,-516.01,-558.058,-464.534,-494.486,-515.477,-480.166,-944.08,-1033.84,-1041.175,-949.504,-985.392,-1048.11,-1109.058,-969.534,-345.012,-341.158,-312.66,-332.656
3371,-631.15,-539.37,-516.535,-519.789,-489.55,-486.678,-516.163,-558.318,-464.828,-494.752,-515.753,-480.484,-944.37,-1034.105,-1041.705,-950.03,-985.148,-1047.863,-1109.818,-970.328,-345.112,-341.266,-312.744,-332.772
3372,-631.365,-539.542,-516.7125,-520.11,-489.844,-486.944,-516.342,-557.53,-464.712,-494.884,-515.846,-480.649,-944.706,-1034.4375,-1042.19,-950.404,-985.454,-1047.642,-1105.33,-970.712,-345.224,-341.346,-312.86,-332.92
3373,-631.5125,-539.689,-516.825,-520.292,-489.586,-485.424,-516.256,-557.556,-464.676,-494.922,-515.989,-480.687,-944.937,-1034.725,-1042.408,-950.046,-983.514,-1046.256,-1105.856,-971.176,-345.32,-341.442,-312.976,-333.052
3374,-631.6575,-539.835,-516.945,-520.301,-489.434,-485.659,-516.534,-557.916,-465.043,-495.28,-516.346,-481.027,-945.175,-1035.035,-1042.629,-950.034,-983.789,-1047.034,-1106.716,-972.043,-345.4,-341.562,-313.076,-333.16
3375,-631.81,-539.974,-517.015,-520.394,-489.64,-485.854,-516.699,-558.104,-465.241,-495.46,-516.473,-481.201,-945.422,-1035.245,-1042.838,-950.14,-984.254,-1047.699,-1107.404,-972.741,-345.446,-341.718,-313.172,-333.268
3376,-631.995,-540.106,-517.1425,-520.602,-490.016,-486.209,-516.964,-558.406,-465.489,-495.66,-516.478,-480.39,-945.648,-1035.4775,-1043.226,-950.896,-985.109,-1048.464,-1108.206,-973.489,-345.564,-341.794,-313.284,-333.448
3377,-632.1425,-540.247,-517.305,-520.831,-490.364,-486.554,-517.284,-558.724,-465.764,-495.82,-516.588,-480.519,-945.901,-1035.765,-1043.747,-951.504,-985.724,-1049.284,-1109.024,-974.264,-345.634,-341.912,-313.408,-333.516
3378,-632.325,-540.414,-517.42,-520.997,-490.212,-485.236,-517.446,-558.982,-465.889,-496.084,-516.87,-480.762,-946.182,-1036.01,-1043.869,-951.552,-984.676,-1049.046,-1109.782,-974.889,-345.736,-341.988,-313.552,-333.656
3379,-632.4875,-540.565,-517.5825,-521.202,-490.46,-485.42,-517.683,-559.214,-466.012,-496.316,-517.145,-481.036,-946.445,-1036.2975,-1044.254,-951.76,-984.67,-1049.783,-1110.514,-975.512,-345.8,-342.1,-313.7,-333.772
3380,-632.6625,-540.722,-517.6475,-521.475,-490.744,-485.615,-517.928,-559.464,-466.293,-496.568,-517.397,-481.18,-946.746,-1036.4925,-1044.579,-952.184,-984.675,-1050.528,-1111.264,-976.293,-345.862,-342.198,-313.88,-333.92
3381,-632.8275,-540.84,-517.705,-521.747,-490.966,-485.825,-518.071,-559.66,-466.534,-496.736,-517.614,-481.463,-946.97,-1036.615,-1044.935,-952.366,-985.155,-1051.171,-1111.96,-977.034,-345.942,-342.326,-313.964,-334.044
3382,-633.0,-540.973,-517.8475,-521.924,-491.24,-486.124,-518.335,-559.996,-466.858,-497.004,-517.848,-481.703,-947.249,-1036.8925,-1045.164,-952.72,-985.724,-1051.935,-1112.796,-977.858,-346.054,-342.434,-314.024,-334.112
3383,-633.2275,-541.131,-517.925,-522.049,-491.56,-486.447,-518.629,-560.364,-467.205,-497.304,-518.142,-482.027,-947.553,-1037.175,-1045.453,-953.24,-986.547,-1052.729,-1113.664,-978.705,-346.114,-342.542,-314.188,-334.204
3384,-633.43,-541.299,-518.105,-522.349,-491.832,-486.657,-518.761,-560.6,-467.413,-497.476,-518.231,-482.132,-947.837,-1037.515,-1045.885,-953.592,-986.797,-1052.461,-1114.4,-979.413,-346.204,-342.656,-314.28,-334.28
3385,-633.63,-541.464,-518.205,-522.454,-492.108,-486.799,-518.918,-560.776,-467.684,-497.698,-518.411,-482.364,-948.102,-1037.765,-1046.17,-954.008,-986.749,-1053.118,-1115.076,-980.184,-346.29,-342.768,-314.384,-334.404
3386,-633.8475,-541.672,-518.345,-522.57,-491.998,-487.046,-518.993,-560.98,-467.944,-497.948,-518.651,-482.65,-948.476,-1038.085,-1046.45,-954.158,-987.036,-1051.893,-1115.78,-980.944,-346.386,-342.862,-314.504,-334.496
3387,-634.045,-541.825,-518.51,-522.679,-492.262,-487.281,-519.217,-561.274,-468.2,-498.092,-518.442,-481.813,-948.745,-1038.38,-1046.675,-954.442,-987.311,-1052.617,-1116.574,-981.7,-346.502,-342.95,-314.596,-334.636
3388,-634.21,-541.945,-518.6925,-522.979,-492.586,-487.63,-519.513,-561.628,-468.548,-498.412,-518.742,-482.011,-948.965,-1038.6775,-1047.139,-955.026,-988.16,-1053.413,-1117.428,-982.548,-346.616,-343.044,-314.68,-334.616
3389,-634.4225,-542.104,-518.8275,-522.996,-492.882,-487.837,-519.76,-561.95,-468.843,-498.72,-518.999,-482.322,-949.242,-1038.9825,-1047.368,-955.402,-988.177,-1054.16,-1118.25,-983.343,-346.72,-343.144,-314.772,-334.7
3390,-634.5925,-542.271,-518.93,-523.145,-493.082,-487.98,-519.811,-562.128,-468.68,-498.296,-518.723,-482.3,-949.523,-1039.19,-1047.425,-955.502,-988.13,-1053.811,-1118.928,-983.68,-346.854,-343.21,-314.872,-334.824
3391,-634.815,-542.462,-519.0975,-523.361,-493.358,-488.24,-519.963,-561.436,-468.833,-498.58,-518.996,-482.643,-949.846,-1039.5425,-1047.805,-955.798,-988.43,-1053.563,-1114.536,-984.333,-346.974,-343.32,-314.912,-334.9
3392,-634.99,-542.607,-519.185,-523.585,-493.706,-488.464,-520.179,-561.636,-468.913,-498.736,-519.237,-482.916,-950.101,-1039.755,-1048.225,-956.406,-988.464,-1054.279,-1115.236,-984.913,-347.088,-343.406,-315.012,-334.968
3393,-635.1725,-542.746,-519.255,-523.749,-493.906,-488.752,-520.394,-561.884,-469.196,-498.934,-519.232,-482.083,-950.378,-1039.965,-1048.377,-956.506,-989.252,-1054.994,-1115.984,-985.696,-347.232,-343.496,-315.044,-335.044
3394,-635.35,-542.843,-519.3775,-523.937,-494.164,-489.005,-520.626,-562.132,-469.445,-499.148,-519.489,-482.349,-950.599,-1040.1825,-1048.681,-956.784,-989.545,-1055.726,-1116.732,-986.445,-347.358,-343.568,-315.148,-335.28
3395,-635.5075,-542.975,-519.5775,-524.042,-493.992,-489.235,-520.858,-562.358,-469.726,-499.336,-519.493,-481.58,-950.805,-1040.5325,-1048.95,-956.692,-989.815,-1056.458,-1117.458,-987.226,-347.458,-343.7,-315.184,-335.42
3396,-635.69,-543.116,-519.6325,-524.241,-494.274,-489.52,-521.038,-562.624,-470.044,-499.628,-519.705,-481.782,-951.088,-1040.7475,-1049.249,-957.054,-990.37,-1056.238,-1118.224,-988.044,-347.558,-343.784,-315.316,-335.592
3397,-635.8925,-543.291,-519.8225,-524.358,-493.654,-489.659,-521.136,-562.894,-470.31,-499.73,-519.853,-481.864,-951.393,-1041.0675,-1049.546,-956.574,-990.089,-1055.936,-1118.994,-988.81,-347.65,-343.886,-315.428,-335.692
3398,-636.1075,-543.476,-520.015,-524.389,-493.946,-489.976,-521.357,-563.2,-470.621,-499.994,-520.165,-482.097,-951.718,-1041.445,-1049.837,-956.946,-990.676,-1055.757,-1119.8,-989.621,-347.772,-343.982,-315.492,-335.784
3399,-636.3125,-543.653,-520.22,-524.704,-494.248,-490.338,-521.681,-563.586,-470.956,-500.178,-520.39,-482.167,-951.989,-1041.86,-1050.316,-957.328,-991.538,-1056.581,-1120.686,-990.456,-347.846,-344.114,-315.58,-335.884
3400,-636.54,-543.863,-520.4525,-525.04,-494.58,-490.591,-521.953,-563.878,-471.28,-500.502,-520.645,-482.333,-952.339,-1042.3075,-1050.864,-957.86,-991.601,-1057.353,-1121.478,-991.28,-347.952,-344.192,-315.712,-336.088
3401,-636.72,-544.038,-520.61,-525.354,-494.908,-490.807,-522.045,-563.182,-471.235,-500.652,-520.888,-482.649,-952.664,-1042.63,-1051.326,-958.388,-991.627,-1056.145,-1117.082,-991.735,-348.07,-344.268,-315.824,-336.156
3402,-636.895,-544.195,-520.7125,-525.662,-495.228,-491.058,-522.327,-563.516,-471.543,-500.978,-521.095,-482.864,-952.925,-1042.8875,-1051.798,-958.908,-991.918,-1056.927,-1117.916,-992.543,-348.176,-344.35,-315.948,-336.248
3403,-637.0775,-544.371,-520.9225,-525.965,-495.524,-491.311,-522.626,-563.796,-471.864,-501.24,-521.437,-483.242,-953.233,-1043.2175,-1052.265,-959.344,-992.211,-1057.726,-1118.696,-993.364,-348.27,-344.44,-316.08,-336.292
3404,-637.2625,-544.536,-521.1475,-526.109,-495.842,-491.614,-522.808,-564.102,-472.191,-501.452,-521.716,-483.546,-953.508,-1043.6425,-1052.653,-959.802,-992.784,-1057.508,-1119.502,-994.191,-348.384,-344.532,-316.168,-336.424
3405,-637.4125,-544.699,-521.3525,-526.336,-496.164,-491.874,-523.075,-564.316,-472.256,-501.594,-521.912,-483.754,-953.757,-1044.0075,-1053.172,-960.324,-993.084,-1058.275,-1120.216,-994.756,-348.468,-344.646,-316.272,-336.492
3406,-637.6325,-544.864,-521.5075,-526.243,-495.568,-492.095,-523.163,-563.542,-472.316,-501.734,-521.894,-483.02,-954.072,-1044.3725,-1053.147,-959.928,-993.345,-1057.963,-1115.742,-995.316,-348.57,-344.774,-316.312,-336.448
3407,-637.82,-545.054,-521.6475,-526.173,-495.406,-492.33,-523.358,-563.724,-472.344,-501.824,-522.035,-483.162,-954.352,-1044.6925,-1053.305,-959.846,-993.62,-1058.658,-1116.424,-995.844,-348.674,-344.868,-316.416,-336.572
3408,-637.99,-545.202,-521.69,-526.472,-495.66,-492.495,-523.547,-563.98,-472.648,-502.088,-522.111,-483.329,-954.616,-1044.87,-1053.72,-960.12,-993.595,-1059.347,-1117.18,-996.648,-348.778,-344.97,-316.504,-336.672
3409,-638.1475,-545.342,-521.745,-526.786,-495.978,-492.728,-523.698,-564.216,-472.956,-502.378,-522.387,-483.645,-954.876,-1045.135,-1054.198,-960.638,-993.868,-1059.098,-1117.916,-997.456,-348.858,-345.066,-316.652,-336.812
3410,-638.3525,-545.502,-521.885,-526.989,-496.224,-492.927,-523.783,-564.374,-472.817,-502.372,-522.377,-483.534,-955.166,-1045.405,-1054.501,-960.904,-993.877,-1058.783,-1118.574,-997.817,-348.97,-345.152,-316.756,-336.872
3411,-638.565,-545.699,-522.15,-527.322,-496.544,-493.278,-524.093,-564.668,-472.95,-502.598,-522.689,-483.88,-955.487,-1045.9,-1055.062,-961.424,-994.728,-1059.593,-1119.368,-998.45,-349.08,-345.27,-316.8,-336.996
3412,-638.7725,-545.883,-522.295,-527.444,-496.364,-493.474,-524.25,-564.852,-473.008,-502.784,-522.902,-484.063,-955.799,-1046.235,-1055.38,-961.264,-994.734,-1059.35,-1120.052,-999.008,-349.164,-345.38,-316.912,-337.056
3413,-638.94,-546.009,-522.415,-527.654,-496.262,-493.721,-524.318,-564.97,-473.196,-502.94,-523.089,-484.298,-956.027,-1046.445,-1055.786,-961.422,-995.021,-1058.118,-1120.67,-999.696,-349.298,-345.478,-316.948,-337.22
3414,-639.0925,-546.114,-522.585,-527.925,-496.51,-493.889,-524.372,-565.122,-473.355,-503.004,-522.993,-484.359,-956.192,-1046.655,-1056.157,-961.69,-994.999,-1057.772,-1121.322,-1000.355,-349.426,-345.56,-317.028,-337.376
3415,-639.2275,-546.245,-522.635,-527.919,-496.332,-494.146,-524.608,-565.294,-473.414,-503.094,-523.099,-484.43,-956.405,-1046.905,-1056.203,-961.592,-995.526,-1058.508,-1121.994,-1000.914,-349.472,-345.71,-317.136,-337.532
3416,-639.3875,-546.356,-522.7475,-528.111,-496.608,-494.351,-524.664,-565.492,-473.614,-503.184,-523.246,-484.682,-956.618,-1047.1425,-1056.511,-962.008,-995.771,-1057.264,-1122.692,-1001.614,-349.578,-345.796,-317.252,-337.688
3417,-639.5875,-546.534,-522.965,-528.434,-496.944,-494.602,-524.811,-565.752,-473.741,-502.958,-523.217,-484.683,-956.942,-1047.545,-1057.062,-962.604,-996.062,-1057.011,-1123.452,-1002.241,-349.67,-345.896,-317.368,-337.724
3418,-639.785,-546.735,-523.185,-528.761,-497.312,-494.854,-525.012,-566.034,-474.011,-503.232,-523.432,-484.906,-957.305,-1047.955,-1057.633,-963.292,-996.354,-1057.712,-1124.234,-1003.011,-349.752,-346.024,-317.448,-337.752
3419,-639.965,-546.917,-523.3725,-529.066,-497.616,-495.182,-525.22,-566.338,-474.198,-503.524,-523.548,-485.154,-957.621,-1048.2675,-1058.07,-963.736,-996.952,-1057.52,-1125.038,-1003.698,-349.882,-346.114,-317.508,-337.852
3420,-640.1175,-547.045,-523.475,-529.159,-497.45,-495.408,-525.402,-566.562,-474.441,-503.672,-523.682,-485.257,-957.875,-1048.525,-1058.327,-963.71,-997.448,-1058.202,-1125.762,-1004.441,-350.036,-346.194,-317.54,-337.904
3421,-640.2925,-547.213,-523.635,-529.347,-497.684,-495.567,-525.39,-565.762,-474.315,-503.78,-523.607,-485.371,-958.139,-1048.855,-1058.583,-963.904,-997.417,-1056.89,-1121.262,-1004.815,-350.146,-346.296,-317.616,-337.996
3422,-640.515,-547.372,-523.815,-529.648,-498.04,-495.899,-525.623,-565.972,-474.592,-504.092,-523.92,-485.551,-958.446,-1049.145,-1059.016,-964.64,-998.249,-1057.623,-1121.972,-1005.592,-350.268,-346.416,-317.632,-338.12
3423,-640.71,-547.53,-523.91,-529.858,-497.928,-496.227,-525.939,-566.362,-474.951,-504.384,-524.234,-485.88,-958.74,-1049.33,-1059.39,-964.788,-998.847,-1058.439,-1122.862,-1006.451,-350.412,-346.472,-317.732,-338.26
3424,-640.9125,-547.688,-523.9825,-529.675,-497.752,-496.498,-526.174,-566.602,-475.259,-504.63,-524.43,-486.127,-959.044,-1049.5975,-1059.419,-964.632,-999.388,-1059.174,-1123.602,-1007.259,-350.52,-346.576,-317.808,-338.288
3425,-641.0975,-547.853,-524.07,-529.776,-498.032,-496.761,-526.461,-566.916,-475.624,-504.998,-524.768,-486.466,-959.329,-1049.91,-1059.652,-964.932,-999.691,-1059.961,-1124.416,-1008.124,-350.602,-346.678,-317.94,-338.436
3426,-641.28,-547.979,-524.2575,-529.996,-498.374,-497.116,-526.739,-567.25,-475.956,-505.27,-525.035,-486.753,-959.537,-1050.2725,-1060.116,-965.534,-1000.546,-1060.739,-1125.25,-1008.956,-350.704,-346.774,-318.044,-338.488
3427,-641.46,-548.148,-524.43,-530.191,-498.708,-497.417,-526.998,-567.586,-476.262,-505.488,-525.291,-486.945,-959.814,-1050.59,-1060.459,-966.128,-1001.117,-1061.498,-1126.086,-1009.762,-350.786,-346.888,-318.152,-338.588
3428,-641.6525,-548.317,-524.66,-530.409,-498.978,-497.669,-527.235,-567.84,-476.558,-505.736,-525.493,-487.226,-960.091,-1050.93,-1060.857,-966.478,-1001.639,-1062.235,-1126.84,-1010.558,-350.906,-346.958,-318.272,-338.632
3429,-641.81,-548.439,-524.7975,-530.498,-498.782,-496.276,-527.265,-568.034,-476.83,-506.024,-525.719,-487.519,-960.327,-1051.2425,-1061.078,-966.302,-1000.286,-1060.965,-1127.534,-1011.33,-351.018,-347.046,-318.372,-338.788
3430,-641.9825,-548.599,-524.98,-530.706,-499.092,-496.606,-527.522,-568.316,-476.979,-506.25,-525.785,-487.7,-960.577,-1051.59,-1061.466,-966.812,-1001.116,-1061.722,-1128.316,-1011.979,-351.16,-347.136,-318.408,-338.88
3431,-642.105,-548.696,-525.02,-530.6,-498.444,-496.715,-527.704,-568.58,-477.24,-506.46,-525.905,-487.796,-960.788,-1051.76,-1061.508,-966.184,-1000.805,-1062.404,-1129.08,-1012.74,-351.242,-347.264,-318.488,-338.956
3432,-642.3125,-548.837,-525.0875,-530.605,-498.256,-496.927,-527.926,-568.794,-477.547,-506.774,-526.157,-488.084,-961.081,-1052.0125,-1061.629,-966.016,-1001.057,-1063.126,-1129.794,-1013.547,-351.314,-347.398,-318.576,-339.056
3433,-642.4975,-549.014,-525.2475,-530.539,-498.474,-497.15,-528.153,-568.984,-477.8,-506.828,-526.12,-488.213,-961.362,-1052.3925,-1061.759,-966.074,-1001.32,-1063.853,-1130.484,-1014.3,-351.398,-347.516,-318.672,-339.148
3434,-642.6775,-549.162,-525.4675,-530.666,-498.74,-497.391,-528.402,-569.23,-477.857,-507.022,-526.133,-488.361,-961.626,-1052.8025,-1062.114,-966.36,-1001.601,-1064.602,-1131.23,-1014.857,-351.512,-347.65,-318.676,-339.256
3435,-642.8625,-549.286,-525.4525,-530.626,-498.912,-497.48,-528.553,-569.398,-477.914,-506.726,-526.129,-488.465,-961.878,-1052.9075,-1062.03,-966.372,-1001.27,-1065.253,-1131.898,-1015.414,-351.582,-347.798,-318.74,-339.316
3436,-643.0625,-549.44,-525.5975,-530.827,-498.78,-496.17,-528.638,-568.686,-478.048,-506.974,-526.389,-488.763,-962.16,-1053.2425,-1062.331,-966.38,-1000.23,-1064.038,-1127.486,-1016.048,-351.682,-347.89,-318.856,-339.464
3437,-643.255,-549.599,-525.7925,-531.136,-499.112,-496.504,-528.935,-568.988,-478.377,-507.288,-526.7,-489.063,-962.417,-1053.6275,-1062.756,-966.972,-1000.834,-1064.835,-1128.288,-1016.877,-351.786,-347.998,-318.932,-339.588
3438,-643.4025,-549.728,-525.795,-531.203,-499.35,-496.708,-529.051,-569.126,-478.586,-507.428,-526.862,-489.275,-962.664,-1053.735,-1062.843,-967.23,-1001.308,-1065.451,-1128.926,-1017.586,-351.922,-348.11,-318.936,-339.648
3439,-643.6325,-549.922,-525.93,-531.323,-499.574,-496.924,-529.153,-569.35,-478.861,-507.684,-527.052,-489.374,-962.986,-1054.09,-1063.159,-967.414,-1001.564,-1065.153,-1129.65,-1018.361,-351.99,-348.23,-319.06,-339.684
3440,-643.825,-550.063,-526.0275,-531.301,-499.794,-497.177,-529.394,-569.624,-479.179,-508.012,-527.371,-489.711,-963.269,-1054.2825,-1063.157,-967.594,-1002.087,-1065.894,-1130.424,-1019.179,-352.108,-348.326,-319.132,-339.768
3441,-644.0125,-550.192,-526.1925,-531.403,-499.562,-497.373,-529.621,-569.888,-479.439,-508.198,-527.605,-490.001,-963.516,-1054.6275,-1063.375,-967.262,-1002.323,-1066.621,-1131.188,-1019.939,-352.19,-348.452,-319.216,-339.868
3442,-644.2075,-550.365,-526.365,-531.616,-499.884,-497.694,-529.943,-570.26,-479.789,-508.53,-527.917,-490.305,-963.785,-1054.995,-1063.704,-967.784,-1002.914,-1067.443,-1132.06,-1020.789,-352.306,-348.56,-319.268,-340.08
3443,-644.39,-550.516,-526.4675,-531.822,-500.236,-497.957,-530.145,-570.522,-480.062,-508.82,-528.222,-490.662,-964.028,-1055.3025,-1064.026,-968.456,-1003.217,-1067.245,-1132.822,-1021.562,-352.372,-348.698,-319.36,-340.26
3444,-644.6025,-550.697,-526.655,-532.129,-500.516,-498.184,-530.376,-570.81,-480.334,-509.004,-528.266,-490.821,-964.351,-1055.615,-1064.449,-968.816,-1003.484,-1067.976,-1133.61,-1022.334,-352.486,-348.782,-319.464,-340.376
3445,-644.78,-550.828,-526.775,-532.339,-500.858,-498.44,-530.62,-571.094,-480.575,-509.148,-528.36,-491.033,-964.604,-1055.875,-1064.839,-969.418,-1003.78,-1068.72,-1134.394,-1023.075,-352.594,-348.89,-319.532,-340.508
3446,-645.015,-551.049,-526.9875,-532.557,-501.212,-498.816,-530.937,-571.422,-480.876,-509.314,-528.576,-491.305,-964.957,-1056.3125,-1065.237,-970.092,-1004.656,-1069.537,-1135.222,-1023.876,-352.69,-349.008,-319.604,-340.648
3447,-645.1825,-551.19,-527.0825,-532.576,-501.534,-499.107,-531.203,-571.754,-481.147,-509.46,-528.777,-491.422,-965.21,-1056.5475,-1065.468,-970.614,-1005.217,-1070.303,-1136.054,-1024.647,-352.832,-349.076,-319.684,-340.764
3448,-645.4075,-551.357,-527.2775,-532.8,-501.908,-499.49,-531.524,-572.13,-481.517,-509.826,-529.129,-491.735,-965.511,-1056.9325,-1065.872,-971.368,-1006.1,-1071.124,-1136.93,-1025.517,-352.972,-349.156,-319.744,-340.808
3449,-645.59,-551.456,-527.2525,-532.566,-502.08,-499.699,-531.669,-572.38,-481.802,-510.106,-529.328,-491.832,-965.728,-1057.0575,-1065.658,-971.38,-1006.349,-1070.869,-1137.68,-1026.302,-353.058,-349.262,-319.86,-340.956
3450,-645.7625,-551.598,-527.31,-532.457,-501.89,-499.948,-531.82,-572.632,-482.082,-510.22,-529.46,-492.042,-966.024,-1057.23,-1065.633,-971.27,-1006.868,-1071.52,-1138.432,-1027.082,-353.164,-349.348,-319.976,-341.024
3451,-645.965,-551.788,-527.58,-532.786,-502.274,-500.31,-532.12,-573.012,-482.419,-510.458,-529.427,-491.184,-966.304,-1057.69,-1066.206,-972.034,-1007.73,-1072.32,-1139.312,-1027.919,-353.288,-349.426,-320.072,-341.148
3452,-646.1175,-551.905,-527.7075,-533.079,-502.624,-500.6,-532.403,-573.288,-482.73,-510.694,-529.699,-491.451,-966.515,-1057.9225,-1066.647,-972.704,-1008.29,-1073.103,-1140.088,-1028.73,-353.386,-349.54,-320.148,-341.224
3453,-646.29,-552.064,-527.92,-533.275,-502.506,-500.87,-532.689,-573.614,-483.086,-511.072,-530.068,-491.796,-966.792,-1058.26,-1067.023,-972.846,-1008.6,-1073.889,-1140.914,-1029.586,-353.5,-349.61,-320.28,-341.356
3454,-646.4475,-552.198,-528.06,-533.359,-502.744,-501.069,-532.795,-573.882,-483.334,-511.174,-529.946,-491.791,-967.024,-1058.53,-1067.223,-973.104,-1009.069,-1074.495,-1141.682,-1030.334,-353.606,-349.722,-320.344,-341.496
3455,-646.6325,-552.334,-528.13,-533.556,-503.056,-501.35,-533.04,-574.092,-483.4,-511.342,-530.168,-492.078,-967.262,-1058.74,-1067.536,-973.676,-1009.62,-1075.24,-1142.392,-1030.9,-353.692,-349.824,-320.468,-341.588
3456,-646.8425,-552.521,-528.3925,-533.587,-503.358,-501.699,-533.35,-574.464,-483.754,-511.654,-530.48,-492.263,-967.563,-1059.1775,-1067.795,-974.058,-1010.469,-1076.05,-1143.264,-1031.754,-353.804,-349.892,-320.608,-341.72
3457,-647.0275,-552.694,-528.56,-533.802,-503.226,-501.899,-533.575,-574.688,-483.982,-511.716,-530.386,-492.306,-967.842,-1059.48,-1068.174,-974.126,-1010.479,-1076.775,-1143.988,-1032.482,-353.922,-350.002,-320.652,-341.836
3458,-647.21,-552.86,-528.73,-533.927,-503.57,-502.202,-533.768,-574.892,-484.218,-511.902,-530.651,-492.611,-968.13,-1059.89,-1068.479,-974.79,-1011.282,-1077.468,-1144.692,-1033.218,-354.038,-350.092,-320.74,-341.992
3459,-647.3875,-553.042,-528.9075,-534.133,-503.876,-502.446,-533.988,-575.166,-484.538,-512.142,-530.814,-492.66,-968.426,-1060.2225,-1068.817,-975.296,-1011.566,-1078.188,-1145.466,-1034.038,-354.1,-350.178,-320.944,-342.116
