draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12,para1_kino_2,para1_kino_3,para1_kino_4,para1_kino_5,para1_kino_6,para1_kino_7,para1_kino_8,para1_kino_9,parity_odd,parity_even,parity_draw,column_random
118,-21.565,-18.28,-17.74,-21.378,-18.18,-8.654,-13.658,-15.768,-1.452,17.716,15.722,-7.398,-32.8,-35.92,-38.906,-36.5,-30.854,-18.658,-7.568,59.548,-12.568,-11.192,-11.48,-13.016
119,-21.82,-18.52,-18.085,-21.566,-18.592,-9.048,-13.938,-16.0,-1.786,17.424,15.458,-7.716,-33.2,-36.555,-39.466,-37.292,-31.748,-19.438,-8.3,58.714,-12.688,-11.292,-11.54,-13.084
120,-22.05,-18.688,-18.125,-21.46,-17.832,-9.008,-13.948,-16.124,-1.926,17.264,15.468,-7.828,-33.504,-36.775,-39.476,-36.192,-30.828,-19.948,-8.924,58.074,-12.8,-11.408,-11.584,-12.944
121,-22.185,-18.85,-18.135,-21.736,-18.084,-9.33,-14.182,-16.456,-2.258,16.952,15.126,-8.226,-33.73,-37.005,-39.708,-36.464,-31.65,-20.682,-9.756,57.242,-12.924,-11.492,-11.668,-12.884
122,-22.38,-19.032,-18.27,-21.86,-18.356,-9.674,-14.468,-16.792,-2.618,16.628,14.866,-8.236,-34.016,-37.31,-40.044,-36.756,-32.494,-21.468,-10.592,56.382,-13.104,-11.532,-11.728,-13.048
123,-22.565,-19.216,-18.465,-21.986,-17.84,-6.73,-14.362,-16.852,-2.774,16.552,15.114,-6.574,-34.308,-37.595,-40.382,-36.62,-29.59,-18.262,-11.152,55.726,-13.156,-11.648,-11.892,-13.164
124,-22.775,-19.388,-18.625,-22.124,-18.216,-7.1,-14.696,-17.196,-3.012,16.528,15.1,-6.27,-34.624,-37.875,-40.764,-37.376,-30.46,-19.096,-11.996,54.988,-13.236,-11.76,-12.008,-13.264
125,-22.93,-19.506,-18.77,-22.246,-18.512,-7.434,-14.952,-17.44,-3.172,16.312,14.952,-6.272,-34.878,-38.11,-41.098,-37.812,-31.294,-19.852,-12.74,54.328,-13.348,-11.872,-12.06,-13.364
126,-23.11,-19.67,-18.935,-22.196,-18.828,-7.698,-15.156,-17.488,-3.258,16.532,14.992,-6.032,-35.19,-38.505,-41.228,-38.268,-31.598,-20.556,-13.288,53.742,-13.424,-12.016,-12.12,-13.368
127,-23.275,-19.8,-18.985,-22.458,-19.112,-7.858,-15.23,-17.648,-3.508,16.22,14.656,-6.424,-35.46,-38.655,-41.446,-38.812,-31.798,-21.13,-13.948,52.992,-13.568,-12.072,-12.22,-13.34
128,-23.465,-20.002,-19.235,-22.568,-19.332,-8.182,-15.454,-17.908,-3.76,16.076,14.396,-6.738,-35.806,-39.105,-41.672,-38.932,-32.622,-21.854,-14.708,52.24,-13.636,-12.196,-12.336,-13.472
129,-23.675,-20.166,-19.405,-22.88,-19.716,-8.42,-15.738,-18.196,-3.99,16.064,14.354,-6.656,-36.098,-39.415,-42.196,-39.696,-32.9,-22.638,-15.496,51.51,-13.752,-12.284,-12.428,-13.412
130,-23.815,-20.282,-19.54,-23.198,-20.064,-8.754,-16.014,-18.464,-4.274,16.016,14.332,-6.832,-36.346,-39.62,-42.79,-40.304,-33.734,-23.414,-16.264,50.726,-13.844,-12.336,-12.64,-13.432
131,-23.96,-20.404,-19.755,-23.466,-20.38,-9.058,-16.24,-18.74,-4.584,15.76,14.062,-7.098,-36.552,-39.965,-43.11,-40.88,-34.538,-24.14,-17.04,49.916,-13.988,-12.392,-12.74,-13.58
132,-24.185,-20.546,-19.63,-23.518,-20.572,-9.228,-16.4,-19.02,-4.876,15.556,13.884,-7.422,-36.858,-39.99,-43.054,-40.972,-34.748,-24.8,-17.82,49.124,-14.136,-12.472,-12.784,-13.6
133,-24.41,-20.706,-19.55,-23.57,-19.976,-9.348,-16.63,-19.272,-5.182,15.36,13.744,-7.424,-37.138,-40.05,-43.062,-40.636,-34.448,-25.53,-18.572,48.318,-14.256,-12.56,-12.868,-13.636
134,-24.61,-20.844,-19.66,-23.69,-20.208,-9.606,-16.868,-19.62,-5.56,15.024,13.59,-7.632,-37.392,-40.38,-43.33,-40.768,-34.746,-26.268,-19.42,47.44,-14.316,-12.692,-12.984,-13.736
135,-24.815,-21.028,-19.885,-23.792,-19.672,-6.726,-16.934,-19.872,-5.522,14.804,13.394,-7.944,-37.664,-40.755,-43.548,-40.612,-32.366,-25.034,-20.172,46.978,-14.416,-12.796,-13.076,-13.9
136,-25.0,-21.194,-20.11,-24.118,-20.084,-7.096,-17.222,-20.232,-5.89,14.424,13.018,-8.358,-37.962,-41.13,-44.118,-41.524,-33.236,-25.822,-21.032,46.11,-14.544,-12.912,-13.088,-13.904
137,-25.235,-21.394,-20.315,-24.236,-20.368,-7.324,-17.478,-20.5,-6.14,14.2,12.708,-8.726,-38.362,-41.545,-44.416,-41.948,-33.504,-26.578,-21.8,45.36,-14.628,-13.06,-13.124,-13.972
138,-25.385,-21.464,-20.15,-24.3,-20.564,-7.446,-17.63,-20.768,-6.376,14.096,12.552,-8.966,-38.592,-41.45,-44.5,-41.924,-33.206,-27.23,-22.568,44.624,-14.708,-13.216,-13.152,-14.136
139,-25.595,-21.65,-20.185,-24.224,-20.852,-7.8,-17.936,-21.144,-6.766,13.776,12.22,-9.246,-38.95,-41.755,-44.572,-42.352,-34.06,-28.036,-23.444,43.734,-14.792,-13.316,-13.284,-14.188
140,-25.76,-21.83,-20.21,-24.13,-20.176,-7.938,-17.984,-19.46,-6.674,13.668,12.17,-9.214,-39.23,-42.03,-44.562,-41.576,-33.778,-26.784,-13.86,43.326,-14.896,-13.408,-13.392,-14.368
141,-25.985,-22.002,-20.53,-24.458,-20.56,-8.198,-18.204,-19.692,-6.538,14.428,12.464,-9.21,-39.486,-42.49,-45.23,-42.34,-34.078,-27.504,-14.592,42.962,-14.976,-13.496,-13.556,-14.516
142,-26.13,-22.134,-20.68,-24.546,-19.932,-5.292,-18.314,-18.028,-6.408,15.22,13.144,-8.978,-39.702,-42.74,-45.434,-41.852,-31.672,-26.314,-5.028,42.592,-15.112,-13.544,-13.688,-14.52
143,-26.29,-22.258,-20.905,-24.858,-20.204,-5.422,-18.496,-18.136,-6.288,15.072,12.908,-9.24,-39.934,-43.115,-45.862,-42.144,-31.382,-26.996,-5.636,42.212,-15.252,-13.596,-13.804,-14.62
144,-26.48,-22.438,-21.12,-24.982,-19.708,-5.622,-18.756,-18.384,-6.638,14.74,12.566,-9.528,-40.234,-43.46,-46.262,-42.028,-31.162,-27.756,-6.384,41.362,-15.38,-13.7,-13.84,-14.768
145,-26.705,-22.65,-21.32,-25.306,-20.084,-5.904,-18.894,-18.616,-6.878,14.488,12.272,-9.832,-40.59,-43.86,-46.766,-42.784,-31.944,-28.394,-7.116,40.622,-15.496,-13.8,-13.908,-14.9
146,-26.885,-22.858,-21.455,-25.238,-20.36,-6.236,-19.234,-18.916,-7.156,14.184,11.938,-10.156,-40.954,-44.165,-46.942,-43.08,-32.776,-29.234,-7.916,39.844,-15.524,-13.976,-14.0,-15.032
147,-27.06,-23.01,-21.565,-25.524,-20.504,-6.262,-19.316,-19.216,-7.446,13.828,11.6,-10.476,-41.23,-44.395,-47.376,-42.884,-31.922,-29.816,-8.716,39.054,-15.644,-14.084,-14.044,-15.212
148,-27.265,-23.194,-21.77,-25.666,-20.852,-6.664,-19.64,-19.62,-7.866,13.388,11.192,-10.876,-41.562,-44.81,-47.698,-43.492,-32.824,-30.64,-9.62,38.134,-15.76,-14.128,-14.224,-15.232
149,-27.455,-23.322,-22.01,-25.77,-21.132,-6.994,-19.86,-19.936,-8.15,13.26,10.918,-11.152,-41.806,-45.13,-48.046,-43.792,-33.654,-31.36,-10.436,37.35,-15.856,-14.24,-14.308,-15.396
150,-27.6,-23.52,-22.265,-26.088,-21.46,-7.122,-20.034,-20.268,-8.452,12.904,10.54,-11.512,-42.08,-45.595,-48.544,-44.38,-33.362,-32.034,-11.268,36.548,-15.972,-14.344,-14.368,-15.592
151,-27.765,-23.65,-22.44,-26.384,-21.864,-7.47,-20.282,-20.644,-8.84,12.536,10.206,-11.882,-42.31,-45.82,-48.988,-45.284,-34.21,-32.782,-12.144,35.66,-16.052,-14.432,-14.532,-15.868
152,-28.005,-23.876,-22.63,-26.546,-21.332,-7.72,-20.54,-20.976,-9.17,12.196,9.852,-12.166,-42.668,-46.19,-49.49,-45.012,-34.5,-33.54,-12.976,34.83,-16.14,-14.544,-14.632,-16.032
153,-28.185,-23.992,-22.89,-26.854,-21.612,-8.04,-20.73,-21.24,-9.478,11.988,9.638,-12.364,-42.896,-46.57,-50.01,-45.312,-35.32,-34.23,-13.74,34.022,-16.232,-14.66,-14.716,-16.116
154,-28.375,-24.152,-23.17,-27.162,-21.984,-8.296,-20.778,-21.448,-9.372,11.884,9.446,-12.64,-43.196,-47.01,-50.466,-46.064,-35.616,-32.978,-14.448,33.628,-16.348,-14.724,-14.856,-16.136
155,-28.57,-24.344,-23.35,-27.314,-21.472,-8.568,-21.046,-21.716,-9.692,11.544,9.1,-12.93,-43.492,-47.35,-50.958,-45.932,-35.928,-33.746,-15.216,32.808,-16.436,-14.82,-14.988,-16.236
156,-28.755,-24.55,-23.675,-27.642,-21.748,-8.794,-21.254,-21.9,-9.896,11.324,8.826,-13.224,-43.81,-47.825,-51.53,-46.228,-36.194,-34.454,-15.9,32.104,-16.496,-14.956,-15.096,-16.256
157,-28.955,-24.734,-23.76,-27.742,-21.956,-9.104,-21.49,-22.24,-10.206,11.144,8.63,-13.272,-44.142,-48.08,-51.746,-46.336,-37.004,-35.19,-16.74,31.294,-16.592,-15.06,-15.196,-16.324
158,-29.2,-24.942,-23.975,-28.05,-22.292,-9.394,-21.81,-22.608,-10.578,10.76,8.27,-13.662,-44.526,-48.425,-52.138,-46.932,-37.334,-36.01,-17.608,30.422,-16.664,-15.164,-15.344,-16.424
159,-29.41,-25.136,-24.13,-28.176,-22.564,-9.534,-21.998,-22.836,-10.892,10.468,7.928,-14.026,-44.888,-48.79,-52.38,-47.224,-37.054,-36.698,-18.336,29.608,-16.764,-15.3,-15.372,-16.636
160,-29.565,-25.312,-24.295,-28.282,-22.04,-9.832,-22.278,-23.096,-11.166,10.264,7.754,-14.348,-45.176,-49.085,-52.634,-47.08,-37.392,-37.478,-19.096,28.834,-16.828,-15.448,-15.448,-16.768
161,-29.78,-25.536,-24.5,-28.596,-22.376,-10.19,-22.518,-23.3,-11.378,10.056,7.514,-14.588,-45.528,-49.5,-53.128,-47.676,-38.25,-38.218,-19.8,28.122,-16.88,-15.596,-15.548,-16.916
162,-29.975,-25.694,-24.63,-28.51,-21.7,-10.42,-22.766,-23.54,-11.688,9.7,7.2,-14.946,-45.782,-49.79,-53.094,-46.9,-38.52,-38.966,-20.54,27.312,-17.04,-15.648,-15.624,-17.048
163,-30.135,-25.79,-24.5,-28.382,-21.04,-10.564,-22.892,-23.764,-11.892,9.604,7.118,-14.934,-46.03,-49.8,-52.986,-46.26,-38.704,-39.592,-21.264,26.608,-17.156,-15.784,-15.62,-17.18
164,-30.24,-25.91,-24.54,-28.466,-21.32,-10.906,-23.152,-24.068,-12.208,9.368,6.814,-15.244,-46.25,-50.02,-53.122,-46.68,-39.546,-40.352,-22.068,25.792,-17.256,-15.904,-15.68,-17.2
165,-30.445,-26.124,-24.69,-28.768,-21.532,-11.048,-23.13,-24.244,-12.426,9.296,6.612,-15.452,-46.572,-50.37,-53.54,-46.792,-39.268,-39.03,-22.744,25.074,-17.368,-15.98,-15.804,-17.204
166,-30.6,-26.306,-25.01,-29.076,-21.816,-11.318,-23.408,-24.58,-12.756,8.98,6.324,-15.798,-46.818,-50.83,-54.06,-47.216,-39.578,-39.808,-23.58,24.244,-17.448,-16.124,-15.856,-17.464
167,-30.76,-26.408,-25.075,-29.356,-22.06,-11.442,-23.528,-24.784,-12.642,8.84,6.1,-16.046,-47.124,-51.025,-54.424,-47.48,-39.282,-40.428,-24.284,23.858,-17.564,-16.232,-15.908,-17.404
168,-30.87,-26.504,-25.205,-29.612,-22.276,-11.716,-23.83,-25.12,-12.886,8.696,5.946,-16.29,-47.332,-51.215,-54.764,-47.596,-40.056,-41.23,-25.12,23.114,-17.648,-16.356,-15.992,-17.392
169,-31.05,-26.684,-25.42,-29.9,-22.432,-11.738,-23.962,-25.232,-12.706,8.696,6.208,-16.028,-47.612,-51.56,-55.136,-47.532,-39.198,-41.862,-25.732,22.794,-17.76,-16.456,-16.068,-17.444
170,-31.255,-26.824,-25.525,-29.98,-22.74,-11.926,-23.942,-25.428,-12.982,8.448,5.994,-16.326,-47.852,-51.775,-55.332,-48.1,-39.426,-40.542,-26.428,22.018,-17.924,-16.58,-15.992,-17.496
171,-31.4,-26.956,-25.575,-30.092,-23.068,-12.272,-24.2,-25.644,-13.228,8.284,6.114,-16.35,-48.128,-51.925,-55.656,-48.568,-40.272,-41.3,-27.144,21.272,-18.016,-16.708,-16.052,-17.548
172,-31.58,-27.088,-25.715,-30.214,-23.324,-12.496,-24.46,-25.976,-13.518,7.988,5.878,-16.552,-48.424,-52.245,-55.958,-48.844,-40.536,-42.06,-27.976,20.482,-18.112,-16.824,-16.128,-17.68
173,-31.8,-27.218,-25.785,-30.3,-23.544,-12.766,-24.732,-26.192,-13.398,7.82,5.706,-16.584,-48.674,-52.455,-56.096,-49.084,-41.306,-42.832,-28.692,20.102,-18.172,-16.952,-16.252,-17.716
174,-31.995,-27.37,-25.795,-30.206,-23.764,-13.08,-25.036,-26.512,-13.716,7.524,5.43,-16.79,-48.97,-52.685,-56.15,-49.204,-42.12,-43.636,-29.512,19.284,-18.3,-17.028,-16.344,-17.832
175,-32.145,-27.466,-25.635,-30.264,-23.944,-13.31,-25.304,-26.816,-14.032,7.272,5.138,-17.04,-49.198,-52.705,-56.068,-49.164,-42.39,-44.404,-30.316,18.468,-18.424,-17.092,-16.468,-17.996
176,-32.405,-27.674,-25.915,-30.556,-24.304,-13.654,-25.558,-27.112,-14.31,7.164,5.148,-16.656,-49.542,-53.145,-56.444,-49.904,-43.234,-45.158,-31.112,17.69,-18.508,-17.212,-16.56,-18.064
177,-32.58,-27.816,-26.135,-30.832,-24.608,-13.966,-25.874,-27.492,-14.65,6.936,4.894,-16.932,-49.828,-53.505,-56.676,-50.348,-44.046,-45.974,-31.992,16.85,-18.572,-17.312,-16.732,-18.02
178,-32.78,-28.008,-26.275,-30.738,-23.996,-14.196,-26.122,-27.672,-14.582,6.9,4.74,-17.126,-50.124,-53.825,-56.698,-49.876,-44.316,-46.722,-32.672,16.418,-18.684,-17.388,-16.856,-18.168
179,-32.96,-28.202,-26.565,-31.044,-24.376,-14.584,-26.438,-28.036,-14.912,6.692,4.526,-17.342,-50.406,-54.295,-57.088,-50.636,-45.204,-47.538,-33.536,15.588,-18.804,-17.456,-16.98,-18.412
180,-33.12,-28.35,-26.73,-30.968,-23.828,-14.758,-26.56,-28.34,-15.268,6.356,4.154,-17.734,-50.67,-54.69,-57.192,-50.348,-44.958,-46.36,-34.34,14.732,-18.92,-17.528,-17.104,-18.576
181,-33.28,-28.504,-26.915,-31.288,-24.232,-15.152,-26.878,-28.72,-15.582,6.256,3.944,-18.038,-50.932,-55.045,-57.66,-51.252,-45.852,-47.178,-35.22,13.918,-19.048,-17.596,-17.212,-18.548
182,-33.455,-28.642,-27.025,-31.406,-23.524,-15.326,-27.08,-29.008,-15.928,5.976,3.658,-18.362,-51.206,-55.275,-57.99,-50.324,-46.066,-47.88,-36.008,13.072,-19.164,-17.688,-17.296,-18.76
183,-33.67,-28.816,-27.27,-31.566,-23.064,-15.646,-27.406,-29.332,-16.288,5.58,3.302,-18.664,-51.528,-55.71,-58.458,-50.364,-46.426,-48.706,-36.832,12.212,-19.22,-17.804,-17.452,-18.86
184,-33.87,-28.966,-27.345,-31.852,-23.26,-15.882,-27.558,-29.504,-16.55,5.46,3.222,-18.652,-51.798,-55.935,-58.764,-50.46,-46.702,-49.358,-37.504,11.45,-19.308,-17.96,-17.464,-18.944
185,-34.04,-29.106,-27.41,-31.944,-23.456,-16.09,-27.738,-29.624,-16.28,5.488,3.206,-18.796,-52.038,-56.23,-58.908,-50.556,-46.95,-50.038,-38.124,11.22,-19.372,-18.068,-17.62,-18.98
186,-34.145,-29.234,-27.575,-32.038,-23.772,-16.406,-27.93,-29.732,-16.512,5.232,2.976,-19.03,-52.242,-56.525,-59.118,-51.132,-47.766,-50.73,-38.732,10.488,-19.488,-18.14,-17.744,-18.952
187,-34.305,-29.434,-27.75,-32.342,-24.12,-16.764,-28.234,-30.088,-16.836,4.868,2.592,-19.402,-52.542,-56.85,-59.602,-51.74,-48.624,-51.534,-39.588,9.664,-19.56,-18.236,-17.908,-19.084
188,-34.505,-29.596,-27.85,-32.432,-24.364,-16.948,-28.484,-30.356,-16.836,4.688,2.306,-19.736,-52.808,-57.15,-59.744,-52.004,-48.388,-52.284,-40.356,9.164,-19.676,-18.304,-18.04,-19.12
189,-34.615,-29.734,-28.08,-32.544,-24.668,-17.246,-28.758,-30.676,-17.132,4.364,2.022,-20.042,-53.022,-57.54,-60.068,-52.448,-49.186,-53.058,-41.176,8.368,-19.716,-18.452,-18.164,-19.076
190,-34.825,-29.9,-28.245,-32.492,-24.98,-17.508,-28.998,-30.98,-17.496,3.98,1.726,-20.384,-53.32,-57.935,-60.292,-52.9,-49.488,-53.798,-41.98,7.504,-19.788,-18.572,-18.28,-18.952
191,-35.05,-30.054,-28.45,-32.594,-25.192,-17.792,-29.21,-31.308,-17.822,3.704,1.6,-20.632,-53.582,-58.25,-60.542,-53.012,-50.272,-54.51,-42.808,6.678,-19.888,-18.684,-18.356,-19.18
192,-35.165,-30.162,-28.495,-32.676,-25.452,-18.08,-29.518,-31.648,-18.154,3.36,1.302,-20.954,-53.786,-58.385,-60.708,-53.412,-51.06,-55.318,-43.648,5.846,-19.988,-18.756,-18.512,-19.376
193,-35.32,-30.262,-28.68,-32.754,-25.736,-18.374,-29.77,-31.984,-18.466,3.084,1.044,-21.234,-54.006,-58.64,-60.87,-53.836,-51.854,-56.07,-44.484,5.034,-20.096,-18.864,-18.58,-19.524
194,-35.485,-30.408,-28.875,-32.856,-25.128,-18.618,-29.978,-32.196,-18.722,2.904,0.74,-21.57,-54.264,-58.925,-61.152,-53.248,-52.138,-56.778,-45.196,4.278,-20.192,-18.956,-18.704,-19.608
195,-35.73,-30.596,-29.03,-32.996,-25.436,-18.89,-30.136,-32.452,-19.026,2.628,0.584,-21.808,-54.608,-59.29,-61.536,-53.696,-52.45,-55.636,-45.952,3.474,-20.316,-19.044,-18.78,-19.804
196,-35.905,-30.704,-29.18,-33.078,-24.928,-16.04,-30.26,-30.852,-18.996,2.412,0.336,-21.83,-54.772,-59.44,-61.798,-53.688,-50.1,-54.46,-36.452,3.004,-20.424,-19.136,-18.88,-19.856
197,-36.075,-30.862,-29.495,-33.386,-25.268,-16.404,-30.522,-31.204,-19.328,2.184,0.032,-22.106,-55.046,-59.885,-62.286,-54.288,-50.964,-55.222,-37.304,2.172,-20.52,-19.232,-18.996,-20.1
198,-36.185,-31.004,-29.67,-33.524,-25.54,-16.604,-30.63,-31.48,-19.65,1.94,-0.258,-22.378,-55.272,-60.21,-62.636,-54.58,-50.744,-54.03,-38.08,1.35,-20.576,-19.316,-19.216,-20.04
199,-36.355,-31.17,-29.875,-33.836,-25.872,-16.844,-30.862,-31.796,-19.936,1.772,-0.418,-22.704,-55.55,-60.525,-63.128,-55.172,-51.024,-54.762,-38.896,0.564,-20.656,-19.484,-19.22,-20.124
200,-36.59,-31.36,-30.09,-34.15,-26.22,-17.186,-31.168,-32.092,-20.278,1.44,-0.752,-23.066,-55.9,-60.97,-63.59,-55.78,-51.866,-55.568,-39.692,-0.278,-20.716,-19.616,-19.336,-20.192
201,-36.705,-31.466,-30.27,-34.424,-26.476,-17.52,-31.45,-32.408,-20.588,1.2,-0.982,-23.396,-56.118,-61.21,-63.884,-56.056,-52.7,-56.35,-40.508,-1.088,-20.772,-19.736,-19.484,-20.356
202,-36.91,-31.656,-30.42,-34.128,-25.812,-17.704,-31.686,-32.692,-20.912,0.9,-1.246,-23.648,-56.408,-61.46,-63.768,-55.292,-52.464,-57.086,-41.292,-1.912,-20.896,-19.808,-19.592,-20.376
203,-37.085,-31.85,-30.55,-34.42,-26.076,-18.044,-32.012,-33.064,-21.296,0.572,-1.512,-23.984,-56.69,-61.75,-64.144,-55.576,-53.304,-57.912,-42.164,-2.796,-21.016,-19.844,-19.78,-20.508
204,-37.29,-32.04,-30.745,-34.712,-26.416,-18.346,-32.24,-33.396,-21.612,0.232,-1.814,-24.24,-57.04,-62.035,-64.488,-56.176,-54.106,-58.64,-42.996,-3.612,-21.132,-19.932,-19.872,-20.64
205,-37.49,-32.186,-30.935,-35.034,-26.8,-18.71,-32.566,-33.768,-21.988,-0.08,-2.166,-24.528,-57.318,-62.405,-65.054,-56.94,-54.97,-59.466,-43.868,-4.488,-21.264,-20.02,-19.932,-20.772
206,-37.71,-32.402,-31.055,-35.14,-27.048,-18.906,-32.726,-33.984,-22.136,-0.252,-2.392,-24.832,-57.686,-62.765,-65.34,-57.208,-55.206,-60.126,-44.584,-5.136,-21.364,-20.108,-20.056,-20.808
207,-37.91,-32.544,-31.255,-35.252,-27.304,-19.254,-33.058,-34.248,-22.406,-0.372,-2.614,-25.062,-57.952,-63.165,-65.6,-57.484,-56.054,-60.958,-45.348,-5.906,-21.456,-20.248,-20.092,-20.908
208,-38.0,-32.644,-31.395,-35.546,-27.696,-19.618,-33.388,-34.6,-22.728,-0.592,-2.904,-25.212,-58.132,-63.385,-66.042,-58.376,-56.918,-61.788,-46.2,-6.728,-21.508,-20.38,-20.224,-20.88
209,-38.175,-32.802,-31.5,-35.466,-27.052,-19.818,-33.598,-34.728,-22.986,-0.768,-3.212,-25.568,-58.406,-63.7,-66.142,-57.752,-57.158,-62.498,-46.828,-7.486,-21.648,-20.48,-20.244,-21.044
210,-38.36,-32.968,-31.64,-35.556,-27.356,-20.052,-33.884,-35.064,-23.314,-1.06,-3.444,-25.822,-58.684,-63.92,-66.348,-58.316,-57.432,-63.284,-47.664,-8.314,-21.736,-20.632,-20.264,-21.192
211,-38.6,-33.138,-31.8,-35.61,-27.584,-20.314,-34.114,-35.292,-23.25,-1.256,-3.646,-26.056,-58.994,-64.1,-66.39,-58.564,-58.194,-64.014,-48.392,-8.75,-21.852,-20.784,-20.228,-21.308
212,-38.865,-33.354,-32.16,-35.96,-27.92,-20.674,-34.348,-35.492,-23.494,-1.352,-3.206,-25.894,-59.382,-64.68,-67.08,-59.16,-59.054,-64.748,-49.092,-9.494,-21.924,-20.88,-20.392,-21.424
213,-39.03,-33.464,-32.1,-35.852,-27.268,-20.892,-34.428,-33.788,-23.438,-1.464,-3.354,-26.138,-59.592,-64.7,-67.12,-58.528,-59.312,-63.528,-39.488,-9.938,-22.04,-20.968,-20.484,-21.588
214,-39.27,-33.664,-32.14,-35.774,-27.496,-21.04,-34.654,-34.108,-23.8,-1.764,-3.526,-26.276,-59.992,-64.92,-67.254,-58.656,-59.04,-64.254,-40.308,-10.8,-22.124,-21.1,-20.552,-21.656
215,-39.46,-33.832,-32.38,-36.082,-27.78,-21.336,-34.91,-34.404,-24.072,-1.98,-3.58,-26.19,-60.256,-65.34,-67.742,-59.08,-59.836,-65.01,-41.104,-11.572,-22.196,-21.252,-20.604,-21.66
216,-39.675,-34.014,-32.58,-36.22,-27.308,-21.626,-35.078,-32.82,-24.1,-2.264,-3.88,-26.566,-60.562,-65.74,-68.156,-59.108,-60.166,-63.878,-31.62,-12.1,-22.28,-21.348,-20.744,-21.76
217,-39.87,-34.228,-32.765,-36.538,-27.644,-22.006,-35.37,-33.088,-24.398,-2.552,-4.214,-26.878,-60.904,-66.195,-68.558,-59.704,-61.046,-64.67,-32.388,-12.898,-22.416,-21.416,-20.836,-21.78
218,-40.09,-34.356,-32.745,-36.244,-27.036,-22.234,-35.508,-33.208,-24.248,-2.64,-4.39,-27.076,-61.168,-66.335,-68.412,-59.236,-61.314,-65.308,-33.008,-13.248,-22.544,-21.444,-21.024,-21.752
219,-40.19,-34.492,-32.78,-36.516,-27.284,-22.464,-35.766,-33.452,-24.488,-2.86,-4.594,-27.354,-61.336,-66.44,-68.8,-59.504,-61.584,-66.066,-33.752,-13.988,-22.712,-21.504,-21.068,-21.852
220,-40.395,-34.702,-32.995,-36.464,-27.636,-22.658,-36.054,-33.744,-24.782,-3.172,-4.948,-27.672,-61.666,-66.885,-69.056,-60.116,-61.358,-66.854,-34.544,-14.782,-22.804,-21.62,-21.152,-21.984
221,-40.61,-34.86,-33.195,-36.782,-28.044,-23.034,-36.41,-34.156,-25.168,-3.556,-5.354,-28.03,-61.94,-67.185,-69.554,-61.024,-62.234,-67.71,-35.456,-15.668,-22.968,-21.66,-21.244,-22.004
222,-40.855,-35.062,-33.315,-36.894,-28.356,-23.374,-36.678,-34.484,-25.524,-3.96,-5.708,-28.4,-62.326,-67.445,-69.782,-61.476,-63.074,-68.478,-36.284,-16.524,-23.076,-21.72,-21.408,-22.056
223,-41.015,-35.148,-33.27,-36.946,-27.816,-23.584,-36.716,-34.692,-25.448,-4.104,-5.832,-28.338,-62.524,-67.51,-69.854,-61.436,-63.324,-67.216,-36.992,-16.948,-23.184,-21.824,-21.484,-22.14
224,-41.155,-35.236,-33.16,-37.148,-28.068,-23.768,-36.946,-35.048,-25.812,-4.464,-6.142,-28.692,-62.768,-67.48,-69.852,-61.828,-63.548,-67.946,-37.848,-17.812,-23.28,-21.948,-21.544,-22.352
225,-41.4,-35.466,-33.395,-37.458,-28.316,-23.942,-37.11,-35.324,-26.054,-4.588,-6.368,-28.954,-63.138,-67.885,-70.246,-62.096,-63.762,-68.61,-38.624,-18.554,-23.332,-22.052,-21.732,-22.388
226,-41.65,-35.742,-33.765,-37.832,-28.708,-24.334,-37.462,-35.72,-26.428,-4.856,-6.538,-29.234,-63.566,-68.495,-70.96,-62.868,-64.654,-69.462,-39.52,-19.428,-23.508,-22.088,-21.808,-22.488
227,-41.825,-35.928,-33.985,-37.984,-29.048,-24.674,-37.81,-36.068,-26.754,-5.176,-6.878,-29.634,-63.844,-68.955,-71.42,-63.468,-65.494,-70.31,-40.368,-20.254,-23.58,-22.232,-21.876,-22.636
228,-42.085,-36.16,-34.285,-38.132,-29.352,-25.034,-38.076,-36.316,-27.06,-5.408,-7.108,-29.866,-64.26,-69.455,-71.876,-63.912,-66.354,-71.076,-41.116,-21.06,-23.716,-22.288,-21.992,-22.608
229,-42.27,-36.268,-34.39,-37.832,-27.768,-21.922,-28.106,-32.612,-18.916,-4.292,-6.678,-29.666,-64.544,-69.67,-71.628,-62.228,-62.822,-59.806,-21.112,26.584,-23.856,-22.352,-22.084,-22.788
230,-42.49,-36.428,-34.595,-38.16,-28.14,-22.278,-28.412,-32.976,-19.308,-4.648,-7.004,-30.036,-64.824,-70.085,-72.2,-62.98,-63.678,-60.612,-21.976,25.692,-23.936,-22.468,-22.192,-22.776
231,-42.6,-36.518,-34.595,-38.4,-28.42,-22.494,-28.454,-33.204,-19.5,-4.924,-7.25,-30.318,-64.974,-70.185,-72.396,-63.4,-63.934,-59.354,-22.704,25.0,-23.984,-22.604,-22.324,-22.956
232,-42.83,-36.756,-34.79,-38.734,-28.78,-22.888,-28.8,-33.564,-19.804,-5.212,-7.592,-30.69,-65.368,-70.57,-72.942,-64.02,-64.828,-60.2,-23.564,24.196,-24.084,-22.74,-22.352,-23.12
